	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
508				it holy	1.0	0.0448	waters in the	1.0	0.0448	the waters swarm according	1.0	0.0448	bird according to its kind	1.0	0.0448	good 22 and god blessed them	1	0.0448
509				holy because	1.0	0.0448	in the seas	1.0	0.0448	waters swarm according to	1.0	0.0448	that it was good 22	1.0	0.0448	22 and god blessed them saying	1	0.0448
510				it god	1.0	0.0448	the seas and	1.0	0.0448	swarm according to their	1.0	0.0448	it was good 22 and	1.0	0.0448	and god blessed them saying be	1	0.0448
511				god rested	1.0	0.0448	seas and let	1.0	0.0448	their kinds and every	1.0	0.0448	was good 22 and god	1.0	0.0448	god blessed them saying be fruitful	1	0.0448
512				rested from	1.0	0.0448	let birds multiply	1.0	0.0448	kinds and every winged	1.0	0.0448	good 22 and god blessed	1.0	0.0448	blessed them saying be fruitful and	1	0.0448
513				done in	1.0	0.0448	birds multiply on	1.0	0.0448	and every winged bird	1.0	0.0448	22 and god blessed them	1.0	0.0448	them saying be fruitful and multiply	1	0.0448
514				in creation	1.0	0.0448	multiply on the	1.0	0.0448	every winged bird according	1.0	0.0448	and god blessed them saying	1.0	0.0448	saying be fruitful and multiply and	1	0.0448
515				creation the	1.0	0.0448	the earth 23	1.0	0.0448	winged bird according to	1.0	0.0448	god blessed them saying be	1.0	0.0448	and multiply and fill the waters	1	0.0448
516				and woman	1.0	0.0448	earth 23 and	1.0	0.0448	bird according to its	1.0	0.0448	blessed them saying be fruitful	1.0	0.0448	multiply and fill the waters in	1	0.0448
517				woman 4	1.0	0.0448	23 and there	1.0	0.0448	it was good 22	1.0	0.0448	them saying be fruitful and	1.0	0.0448	and fill the waters in the	1	0.0448
518				4 these	1.0	0.0448	morning the fifth	1.0	0.0448	was good 22 and	1.0	0.0448	saying be fruitful and multiply	1.0	0.0448	fill the waters in the seas	1	0.0448
519				the generations	1.0	0.0448	the fifth day	1.0	0.0448	good 22 and god	1.0	0.0448	multiply and fill the waters	1.0	0.0448	the waters in the seas and	1	0.0448
520				generations of	1.0	0.0448	fifth day 24	1.0	0.0448	22 and god blessed	1.0	0.0448	and fill the waters in	1.0	0.0448	waters in the seas and let	1	0.0448
521				earth when	1.0	0.0448	day 24 and	1.0	0.0448	god blessed them saying	1.0	0.0448	fill the waters in the	1.0	0.0448	in the seas and let birds	1	0.0448
522				were created	1.0	0.0448	24 and god	1.0	0.0448	blessed them saying be	1.0	0.0448	the waters in the seas	1.0	0.0448	the seas and let birds multiply	1	0.0448
523				created in	1.0	0.0448	the earth bring	1.0	0.0448	them saying be fruitful	1.0	0.0448	waters in the seas and	1.0	0.0448	seas and let birds multiply on	1	0.0448
524				heavens 5	1.0	0.0448	earth bring forth	1.0	0.0448	saying be fruitful and	1.0	0.0448	in the seas and let	1.0	0.0448	and let birds multiply on the	1	0.0448
525				5 when	1.0	0.0448	bring forth living	1.0	0.0448	and fill the waters	1.0	0.0448	the seas and let birds	1.0	0.0448	let birds multiply on the earth	1	0.0448
526				no bush	1.0	0.0448	forth living creatures	1.0	0.0448	fill the waters in	1.0	0.0448	seas and let birds multiply	1.0	0.0448	birds multiply on the earth 23	1	0.0448
527				bush of	1.0	0.0448	living creatures according	1.0	0.0448	the waters in the	1.0	0.0448	and let birds multiply on	1.0	0.0448	multiply on the earth 23 and	1	0.0448
528				field i	1.0	0.0448	creatures according to	1.0	0.0448	waters in the seas	1.0	0.0448	let birds multiply on the	1.0	0.0448	on the earth 23 and there	1	0.0448
529				was yet	1.0	0.0448	their kinds livestock	1.0	0.0448	in the seas and	1.0	0.0448	birds multiply on the earth	1.0	0.0448	the earth 23 and there was	1	0.0448
530				yet in	1.0	0.0448	kinds livestock and	1.0	0.0448	the seas and let	1.0	0.0448	multiply on the earth 23	1.0	0.0448	earth 23 and there was evening	1	0.0448
531				land j	1.0	0.0448	livestock and creeping	1.0	0.0448	seas and let birds	1.0	0.0448	on the earth 23 and	1.0	0.0448	23 and there was evening and	1	0.0448
532				j and	1.0	0.0448	and creeping things	1.0	0.0448	and let birds multiply	1.0	0.0448	the earth 23 and there	1.0	0.0448	and there was morning the fifth	1	0.0448
533				no small	1.0	0.0448	creeping things and	1.0	0.0448	let birds multiply on	1.0	0.0448	earth 23 and there was	1.0	0.0448	there was morning the fifth day	1	0.0448
534				small plant	1.0	0.0448	things and beasts	1.0	0.0448	birds multiply on the	1.0	0.0448	23 and there was evening	1.0	0.0448	was morning the fifth day 24	1	0.0448
535				plant of	1.0	0.0448	and beasts of	1.0	0.0448	multiply on the earth	1.0	0.0448	there was morning the fifth	1.0	0.0448	morning the fifth day 24 and	1	0.0448
536				field had	1.0	0.0448	kinds and it	1.0	0.0448	on the earth 23	1.0	0.0448	was morning the fifth day	1.0	0.0448	the fifth day 24 and god	1	0.0448
537				had yet	1.0	0.0448	was so 25	1.0	0.0448	the earth 23 and	1.0	0.0448	morning the fifth day 24	1.0	0.0448	fifth day 24 and god said	1	0.0448
538				yet sprung	1.0	0.0448	so 25 and	1.0	0.0448	earth 23 and there	1.0	0.0448	the fifth day 24 and	1.0	0.0448	day 24 and god said let	1	0.0448
539				sprung up	1.0	0.0448	25 and god	1.0	0.0448	23 and there was	1.0	0.0448	fifth day 24 and god	1.0	0.0448	24 and god said let the	1	0.0448
540				not caused	1.0	0.0448	made the beasts	1.0	0.0448	was morning the fifth	1.0	0.0448	day 24 and god said	1.0	0.0448	god said let the earth bring	1	0.0448
541				caused it	1.0	0.0448	the beasts of	1.0	0.0448	morning the fifth day	1.0	0.0448	24 and god said let	1.0	0.0448	said let the earth bring forth	1	0.0448
542				to rain	1.0	0.0448	kinds and the	1.0	0.0448	the fifth day 24	1.0	0.0448	said let the earth bring	1.0	0.0448	let the earth bring forth living	1	0.0448
543				rain on	1.0	0.0448	and the livestock	1.0	0.0448	fifth day 24 and	1.0	0.0448	let the earth bring forth	1.0	0.0448	the earth bring forth living creatures	1	0.0448
544				no man	1.0	0.0448	the livestock according	1.0	0.0448	day 24 and god	1.0	0.0448	the earth bring forth living	1.0	0.0448	earth bring forth living creatures according	1	0.0448
545				ground 6	1.0	0.0448	livestock according to	1.0	0.0448	24 and god said	1.0	0.0448	earth bring forth living creatures	1.0	0.0448	bring forth living creatures according to	1	0.0448
546				a mist	1.0	0.0448	kinds and everything	1.0	0.0448	let the earth bring	1.0	0.0448	bring forth living creatures according	1.0	0.0448	forth living creatures according to their	1	0.0448
547				mist k	1.0	0.0448	and everything that	1.0	0.0448	the earth bring forth	1.0	0.0448	forth living creatures according to	1.0	0.0448	living creatures according to their kinds	1	0.0448
548				k was	1.0	0.0448	on the ground	1.0	0.0448	earth bring forth living	1.0	0.0448	living creatures according to their	1.0	0.0448	creatures according to their kinds livestock	1	0.0448
549				was going	1.0	0.0448	the ground according	1.0	0.0448	bring forth living creatures	1.0	0.0448	creatures according to their kinds	1.0	0.0448	according to their kinds livestock and	1	0.0448
550				going up	1.0	0.0448	ground according to	1.0	0.0448	forth living creatures according	1.0	0.0448	according to their kinds livestock	1.0	0.0448	to their kinds livestock and creeping	1	0.0448
551				was watering	1.0	0.0448	was good 26	1.0	0.0448	living creatures according to	1.0	0.0448	to their kinds livestock and	1.0	0.0448	their kinds livestock and creeping things	1	0.0448
552				watering the	1.0	0.0448	good 26 then	1.0	0.0448	creatures according to their	1.0	0.0448	their kinds livestock and creeping	1.0	0.0448	kinds livestock and creeping things and	1	0.0448
553				whole face	1.0	0.0448	26 then god	1.0	0.0448	to their kinds livestock	1.0	0.0448	kinds livestock and creeping things	1.0	0.0448	livestock and creeping things and beasts	1	0.0448
554				ground 7	1.0	0.0448	then god said	1.0	0.0448	their kinds livestock and	1.0	0.0448	livestock and creeping things and	1.0	0.0448	and creeping things and beasts of	1	0.0448
555				god formed	1.0	0.0448	said let us	1.0	0.0448	kinds livestock and creeping	1.0	0.0448	and creeping things and beasts	1.0	0.0448	creeping things and beasts of the	1	0.0448
556				formed the	1.0	0.0448	let us make	1.0	0.0448	livestock and creeping things	1.0	0.0448	creeping things and beasts of	1.0	0.0448	things and beasts of the earth	1	0.0448
557				man of	1.0	0.0448	us make man	1.0	0.0448	and creeping things and	1.0	0.0448	things and beasts of the	1.0	0.0448	and beasts of the earth according	1	0.0448
558				of dust	1.0	0.0448	make man h	1.0	0.0448	creeping things and beasts	1.0	0.0448	and beasts of the earth	1.0	0.0448	according to their kinds and it	1	0.0448
559				dust from	1.0	0.0448	man h in	1.0	0.0448	things and beasts of	1.0	0.0448	to their kinds and it	1.0	0.0448	to their kinds and it was	1	0.0448
560				ground and	1.0	0.0448	h in our	1.0	0.0448	and beasts of the	1.0	0.0448	their kinds and it was	1.0	0.0448	their kinds and it was so	1	0.0448
561				and breathed	1.0	0.0448	in our image	1.0	0.0448	their kinds and it	1.0	0.0448	kinds and it was so	1.0	0.0448	kinds and it was so 25	1	0.0448
562				breathed into	1.0	0.0448	our image after	1.0	0.0448	kinds and it was	1.0	0.0448	and it was so 25	1.0	0.0448	and it was so 25 and	1	0.0448
563				his nostrils	1.0	0.0448	image after our	1.0	0.0448	it was so 25	1.0	0.0448	it was so 25 and	1.0	0.0448	it was so 25 and god	1	0.0448
564				nostrils the	1.0	0.0448	after our likeness	1.0	0.0448	was so 25 and	1.0	0.0448	was so 25 and god	1.0	0.0448	was so 25 and god made	1	0.0448
565				man became	1.0	0.0448	our likeness and	1.0	0.0448	so 25 and god	1.0	0.0448	so 25 and god made	1.0	0.0448	so 25 and god made the	1	0.0448
566				became a	1.0	0.0448	likeness and let	1.0	0.0448	25 and god made	1.0	0.0448	25 and god made the	1.0	0.0448	25 and god made the beasts	1	0.0448
567				a living	1.0	0.0448	let them have	1.0	0.0448	god made the beasts	1.0	0.0448	and god made the beasts	1.0	0.0448	and god made the beasts of	1	0.0448
568				creature 8	1.0	0.0448	them have dominion	1.0	0.0448	made the beasts of	1.0	0.0448	god made the beasts of	1.0	0.0448	god made the beasts of the	1	0.0448
569				god planted	1.0	0.0448	over the livestock	1.0	0.0448	the beasts of the	1.0	0.0448	made the beasts of the	1.0	0.0448	made the beasts of the earth	1	0.0448
570				planted a	1.0	0.0448	the livestock and	1.0	0.0448	their kinds and the	1.0	0.0448	the beasts of the earth	1.0	0.0448	the beasts of the earth according	1	0.0448
571				a garden	1.0	0.0448	livestock and over	1.0	0.0448	kinds and the livestock	1.0	0.0448	to their kinds and the	1.0	0.0448	according to their kinds and the	1	0.0448
572				in eden	1.0	0.0448	earth and over	1.0	0.0448	and the livestock according	1.0	0.0448	their kinds and the livestock	1.0	0.0448	to their kinds and the livestock	1	0.0448
573				eden in	1.0	0.0448	over every creeping	1.0	0.0448	the livestock according to	1.0	0.0448	kinds and the livestock according	1.0	0.0448	their kinds and the livestock according	1	0.0448
574				east and	1.0	0.0448	every creeping thing	1.0	0.0448	livestock according to their	1.0	0.0448	and the livestock according to	1.0	0.0448	kinds and the livestock according to	1	0.0448
575				he put	1.0	0.0448	creeping thing that	1.0	0.0448	their kinds and everything	1.0	0.0448	the livestock according to their	1.0	0.0448	and the livestock according to their	1	0.0448
576				put the	1.0	0.0448	thing that creeps	1.0	0.0448	kinds and everything that	1.0	0.0448	livestock according to their kinds	1.0	0.0448	the livestock according to their kinds	1	0.0448
577				man whom	1.0	0.0448	the earth 27	1.0	0.0448	and everything that creeps	1.0	0.0448	to their kinds and everything	1.0	0.0448	livestock according to their kinds and	1	0.0448
578				formed 9	1.0	0.0448	earth 27 so	1.0	0.0448	creeps on the ground	1.0	0.0448	their kinds and everything that	1.0	0.0448	according to their kinds and everything	1	0.0448
579				made to	1.0	0.0448	27 so god	1.0	0.0448	on the ground according	1.0	0.0448	kinds and everything that creeps	1.0	0.0448	to their kinds and everything that	1	0.0448
580				to spring	1.0	0.0448	god created man	1.0	0.0448	the ground according to	1.0	0.0448	and everything that creeps on	1.0	0.0448	their kinds and everything that creeps	1	0.0448
581				spring up	1.0	0.0448	created man in	1.0	0.0448	ground according to its	1.0	0.0448	that creeps on the ground	1.0	0.0448	kinds and everything that creeps on	1	0.0448
582				up every	1.0	0.0448	man in his	1.0	0.0448	it was good 26	1.0	0.0448	creeps on the ground according	1.0	0.0448	and everything that creeps on the	1	0.0448
583				is pleasant	1.0	0.0448	his own image	1.0	0.0448	was good 26 then	1.0	0.0448	on the ground according to	1.0	0.0448	everything that creeps on the ground	1	0.0448
584				pleasant to	1.0	0.0448	own image in	1.0	0.0448	good 26 then god	1.0	0.0448	the ground according to its	1.0	0.0448	that creeps on the ground according	1	0.0448
585				the sight	1.0	0.0448	image in the	1.0	0.0448	26 then god said	1.0	0.0448	ground according to its kind	1.0	0.0448	creeps on the ground according to	1	0.0448
586				sight and	1.0	0.0448	in the image	1.0	0.0448	then god said let	1.0	0.0448	that it was good 26	1.0	0.0448	on the ground according to its	1	0.0448
587				and good	1.0	0.0448	the image of	1.0	0.0448	god said let us	1.0	0.0448	it was good 26 then	1.0	0.0448	the ground according to its kind	1	0.0448
588				food the	1.0	0.0448	image of god	1.0	0.0448	said let us make	1.0	0.0448	was good 26 then god	1.0	0.0448	ground according to its kind and	1	0.0448
589				life was	1.0	0.0448	of god he	1.0	0.0448	let us make man	1.0	0.0448	good 26 then god said	1.0	0.0448	saw that it was good 26	1	0.0448
590				evil 10	1.0	0.0448	god he created	1.0	0.0448	us make man h	1.0	0.0448	26 then god said let	1.0	0.0448	that it was good 26 then	1	0.0448
591				10 a	1.0	0.0448	he created him	1.0	0.0448	make man h in	1.0	0.0448	then god said let us	1.0	0.0448	it was good 26 then god	1	0.0448
592				a river	1.0	0.0448	created him male	1.0	0.0448	man h in our	1.0	0.0448	god said let us make	1.0	0.0448	was good 26 then god said	1	0.0448
593				river flowed	1.0	0.0448	him male and	1.0	0.0448	h in our image	1.0	0.0448	said let us make man	1.0	0.0448	good 26 then god said let	1	0.0448
594				flowed out	1.0	0.0448	male and female	1.0	0.0448	in our image after	1.0	0.0448	let us make man h	1.0	0.0448	26 then god said let us	1	0.0448
595				to water	1.0	0.0448	and female he	1.0	0.0448	our image after our	1.0	0.0448	us make man h in	1.0	0.0448	then god said let us make	1	0.0448
596				water the	1.0	0.0448	female he created	1.0	0.0448	image after our likeness	1.0	0.0448	make man h in our	1.0	0.0448	god said let us make man	1	0.0448
597				it divided	1.0	0.0448	he created them	1.0	0.0448	after our likeness and	1.0	0.0448	man h in our image	1.0	0.0448	said let us make man h	1	0.0448
598				divided and	1.0	0.0448	created them 28	1.0	0.0448	our likeness and let	1.0	0.0448	h in our image after	1.0	0.0448	let us make man h in	1	0.0448
599				and became	1.0	0.0448	them 28 and	1.0	0.0448	likeness and let them	1.0	0.0448	in our image after our	1.0	0.0448	us make man h in our	1	0.0448
600				became four	1.0	0.0448	28 and god	1.0	0.0448	and let them have	1.0	0.0448	our image after our likeness	1.0	0.0448	make man h in our image	1	0.0448
601				four rivers	1.0	0.0448	blessed them and	1.0	0.0448	let them have dominion	1.0	0.0448	image after our likeness and	1.0	0.0448	man h in our image after	1	0.0448
602				rivers 11	1.0	0.0448	them and god	1.0	0.0448	them have dominion over	1.0	0.0448	after our likeness and let	1.0	0.0448	h in our image after our	1	0.0448
603				11 the	1.0	0.0448	said to them	1.0	0.0448	heavens and over the	1.0	0.0448	our likeness and let them	1.0	0.0448	in our image after our likeness	1	0.0448
604				first is	1.0	0.0448	them be fruitful	1.0	0.0448	and over the livestock	1.0	0.0448	likeness and let them have	1.0	0.0448	our image after our likeness and	1	0.0448
605				the pishon	1.0	0.0448	fill the earth	1.0	0.0448	over the livestock and	1.0	0.0448	and let them have dominion	1.0	0.0448	image after our likeness and let	1	0.0448
606				pishon it	1.0	0.0448	earth and subdue	1.0	0.0448	the livestock and over	1.0	0.0448	let them have dominion over	1.0	0.0448	after our likeness and let them	1	0.0448
607				of havilah	1.0	0.0448	and subdue it	1.0	0.0448	livestock and over all	1.0	0.0448	them have dominion over the	1.0	0.0448	our likeness and let them have	1	0.0448
608				havilah where	1.0	0.0448	subdue it and	1.0	0.0448	over all the earth	1.0	0.0448	the heavens and over the	1.0	0.0448	likeness and let them have dominion	1	0.0448
609				is gold	1.0	0.0448	and have dominion	1.0	0.0448	the earth and over	1.0	0.0448	heavens and over the livestock	1.0	0.0448	and let them have dominion over	1	0.0448
610				gold 12	1.0	0.0448	over every living	1.0	0.0448	earth and over every	1.0	0.0448	and over the livestock and	1.0	0.0448	let them have dominion over the	1	0.0448
611				12 and	1.0	0.0448	every living thing	1.0	0.0448	and over every creeping	1.0	0.0448	over the livestock and over	1.0	0.0448	them have dominion over the fish	1	0.0448
