	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
2457				was questioned	1.0	0.009	and relatives and	1.0	0.009	may exchange it for	1.0	0.009	and woe to them for	1.0	0.009	never breaks his promise or are	1	0.009
2458				questioned before	1.0	0.009	needy and speak	1.0	0.009	it for a little	1.0	0.009	them for what they earn	1.0	0.009	breaks his promise or are you	1	0.009
2459				before whoever	1.0	0.009	and speak nicely	1.0	0.009	for a little price	1.0	0.009	for what they earn 80	1.0	0.009	his promise or are you saying	1	0.009
2460				whoever exchanges	1.0	0.009	speak nicely to	1.0	0.009	a little price woe	1.0	0.009	what they earn 80 and	1.0	0.009	promise or are you saying about	1	0.009
2461				exchanges faith	1.0	0.009	nicely to people	1.0	0.009	little price woe to	1.0	0.009	they earn 80 and they	1.0	0.009	or are you saying about god	1	0.009
2462				faith for	1.0	0.009	to people and	1.0	0.009	price woe to them	1.0	0.009	earn 80 and they say	1.0	0.009	are you saying about god what	1	0.009
2463				for disbelief	1.0	0.009	people and pray	1.0	0.009	for what their hands	1.0	0.009	80 and they say the	1.0	0.009	you saying about god what you	1	0.009
2464				disbelief has	1.0	0.009	give alms then	1.0	0.009	their hands have written	1.0	0.009	and they say the fire	1.0	0.009	saying about god what you do	1	0.009
2465				has strayed	1.0	0.009	alms then you	1.0	0.009	hands have written and	1.0	0.009	they say the fire will	1.0	0.009	what you do not know 81	1	0.009
2466				strayed from	1.0	0.009	then you turned	1.0	0.009	have written and woe	1.0	0.009	say the fire will not	1.0	0.009	you do not know 81 indeed	1	0.009
2467				right path	1.0	0.009	of you recanting	1.0	0.009	written and woe to	1.0	0.009	the fire will not touch	1.0	0.009	do not know 81 indeed whoever	1	0.009
2468				path 109	1.0	0.009	you recanting 84	1.0	0.009	and woe to them	1.0	0.009	fire will not touch us	1.0	0.009	not know 81 indeed whoever commits	1	0.009
2469				109 many	1.0	0.009	recanting 84 and	1.0	0.009	for what they earn	1.0	0.009	will not touch us except	1.0	0.009	know 81 indeed whoever commits misdeeds	1	0.009
2470				many of	1.0	0.009	84 and we	1.0	0.009	what they earn 80	1.0	0.009	not touch us except for	1.0	0.009	81 indeed whoever commits misdeeds and	1	0.009
2471				book wish	1.0	0.009	you you shall	1.0	0.009	they earn 80 and	1.0	0.009	touch us except for a	1.0	0.009	indeed whoever commits misdeeds and becomes	1	0.009
2472				wish to	1.0	0.009	you shall not	1.0	0.009	earn 80 and they	1.0	0.009	us except for a number	1.0	0.009	whoever commits misdeeds and becomes besieged	1	0.009
2473				to turn	1.0	0.009	shall not shed	1.0	0.009	80 and they say	1.0	0.009	except for a number of	1.0	0.009	commits misdeeds and becomes besieged by	1	0.009
2474				back into	1.0	0.009	not shed the	1.0	0.009	and they say the	1.0	0.009	for a number of days	1.0	0.009	misdeeds and becomes besieged by his	1	0.009
2475				into unbelievers	1.0	0.009	shed the blood	1.0	0.009	they say the fire	1.0	0.009	a number of days say	1.0	0.009	and becomes besieged by his iniquities	1	0.009
2476				unbelievers after	1.0	0.009	the blood of	1.0	0.009	say the fire will	1.0	0.009	number of days say have	1.0	0.009	becomes besieged by his iniquities these	1	0.009
2477				believed out	1.0	0.009	blood of your	1.0	0.009	the fire will not	1.0	0.009	of days say have you	1.0	0.009	besieged by his iniquities these are	1	0.009
2478				of envy	1.0	0.009	own nor shall	1.0	0.009	fire will not touch	1.0	0.009	days say have you received	1.0	0.009	by his iniquities these are the	1	0.009
2479				envy on	1.0	0.009	nor shall you	1.0	0.009	will not touch us	1.0	0.009	say have you received a	1.0	0.009	his iniquities these are the inmates	1	0.009
2480				their part	1.0	0.009	shall you evict	1.0	0.009	not touch us except	1.0	0.009	have you received a promise	1.0	0.009	iniquities these are the inmates of	1	0.009
2481				part after	1.0	0.009	you evict your	1.0	0.009	touch us except for	1.0	0.009	you received a promise from	1.0	0.009	the fire wherein they will dwell	1	0.009
2482				truth has	1.0	0.009	evict your own	1.0	0.009	us except for a	1.0	0.009	received a promise from god	1.0	0.009	fire wherein they will dwell forever	1	0.009
2483				become clear	1.0	0.009	from your homes	1.0	0.009	except for a number	1.0	0.009	a promise from god god	1.0	0.009	wherein they will dwell forever 82	1	0.009
2484				but pardon	1.0	0.009	your homes you	1.0	0.009	for a number of	1.0	0.009	promise from god god never	1.0	0.009	they will dwell forever 82 as	1	0.009
2485				pardon and	1.0	0.009	homes you agreed	1.0	0.009	a number of days	1.0	0.009	from god god never breaks	1.0	0.009	will dwell forever 82 as for	1	0.009
2486				and overlook	1.0	0.009	you agreed and	1.0	0.009	number of days say	1.0	0.009	god god never breaks his	1.0	0.009	dwell forever 82 as for those	1	0.009
2487				overlook until	1.0	0.009	agreed and were	1.0	0.009	of days say have	1.0	0.009	god never breaks his promise	1.0	0.009	forever 82 as for those who	1	0.009
2488				until god	1.0	0.009	were all witnesses	1.0	0.009	days say have you	1.0	0.009	never breaks his promise or	1.0	0.009	82 as for those who believe	1	0.009
2489				brings his	1.0	0.009	all witnesses 85	1.0	0.009	say have you received	1.0	0.009	breaks his promise or are	1.0	0.009	as for those who believe and	1	0.009
2490				his command	1.0	0.009	witnesses 85 but	1.0	0.009	have you received a	1.0	0.009	his promise or are you	1.0	0.009	for those who believe and do	1	0.009
2491				command god	1.0	0.009	85 but here	1.0	0.009	you received a promise	1.0	0.009	promise or are you saying	1.0	0.009	believe and do righteous deeds these	1	0.009
2492				things 110	1.0	0.009	you are killing	1.0	0.009	received a promise from	1.0	0.009	or are you saying about	1.0	0.009	and do righteous deeds these are	1	0.009
2493				110 and	1.0	0.009	are killing your	1.0	0.009	a promise from god	1.0	0.009	are you saying about god	1.0	0.009	do righteous deeds these are the	1	0.009
2494				the prayer	1.0	0.009	killing your own	1.0	0.009	promise from god god	1.0	0.009	you saying about god what	1.0	0.009	righteous deeds these are the inhabitants	1	0.009
2495				alms whatever	1.0	0.009	own and expelling	1.0	0.009	from god god never	1.0	0.009	saying about god what you	1.0	0.009	deeds these are the inhabitants of	1	0.009
2496				you forward	1.0	0.009	and expelling a	1.0	0.009	god god never breaks	1.0	0.009	you do not know 81	1.0	0.009	these are the inhabitants of paradise	1	0.009
2497				forward for	1.0	0.009	expelling a group	1.0	0.009	god never breaks his	1.0	0.009	do not know 81 indeed	1.0	0.009	are the inhabitants of paradise wherein	1	0.009
2498				find it	1.0	0.009	a group of	1.0	0.009	never breaks his promise	1.0	0.009	not know 81 indeed whoever	1.0	0.009	the inhabitants of paradise wherein they	1	0.009
2499				do 111	1.0	0.009	group of your	1.0	0.009	breaks his promise or	1.0	0.009	know 81 indeed whoever commits	1.0	0.009	inhabitants of paradise wherein they will	1	0.009
2500				111 and	1.0	0.009	from their homes	1.0	0.009	his promise or are	1.0	0.009	81 indeed whoever commits misdeeds	1.0	0.009	of paradise wherein they will dwell	1	0.009
2501				say none	1.0	0.009	their homes conspiring	1.0	0.009	promise or are you	1.0	0.009	indeed whoever commits misdeeds and	1.0	0.009	paradise wherein they will dwell forever	1	0.009
2502				none will	1.0	0.009	homes conspiring against	1.0	0.009	or are you saying	1.0	0.009	whoever commits misdeeds and becomes	1.0	0.009	wherein they will dwell forever 83	1	0.009
2503				will enter	1.0	0.009	conspiring against them	1.0	0.009	are you saying about	1.0	0.009	commits misdeeds and becomes besieged	1.0	0.009	they will dwell forever 83 we	1	0.009
2504				enter heaven	1.0	0.009	them in wrongdoing	1.0	0.009	you saying about god	1.0	0.009	misdeeds and becomes besieged by	1.0	0.009	will dwell forever 83 we made	1	0.009
2505				heaven unless	1.0	0.009	in wrongdoing and	1.0	0.009	saying about god what	1.0	0.009	and becomes besieged by his	1.0	0.009	dwell forever 83 we made a	1	0.009
2506				unless he	1.0	0.009	wrongdoing and hostility	1.0	0.009	do not know 81	1.0	0.009	becomes besieged by his iniquities	1.0	0.009	forever 83 we made a covenant	1	0.009
2507				a jew	1.0	0.009	and hostility and	1.0	0.009	not know 81 indeed	1.0	0.009	besieged by his iniquities these	1.0	0.009	83 we made a covenant with	1	0.009
2508				jew or	1.0	0.009	hostility and if	1.0	0.009	know 81 indeed whoever	1.0	0.009	by his iniquities these are	1.0	0.009	we made a covenant with the	1	0.009
2509				a christian	1.0	0.009	if they come	1.0	0.009	81 indeed whoever commits	1.0	0.009	his iniquities these are the	1.0	0.009	made a covenant with the children	1	0.009
2510				christian these	1.0	0.009	they come to	1.0	0.009	indeed whoever commits misdeeds	1.0	0.009	iniquities these are the inmates	1.0	0.009	a covenant with the children of	1	0.009
2511				their wishes	1.0	0.009	you as captives	1.0	0.009	whoever commits misdeeds and	1.0	0.009	fire wherein they will dwell	1.0	0.009	covenant with the children of israel	1	0.009
2512				wishes say	1.0	0.009	as captives you	1.0	0.009	commits misdeeds and becomes	1.0	0.009	they will dwell forever 82	1.0	0.009	with the children of israel worship	1	0.009
2513				say produce	1.0	0.009	captives you ransom	1.0	0.009	misdeeds and becomes besieged	1.0	0.009	will dwell forever 82 as	1.0	0.009	the children of israel worship none	1	0.009
2514				produce your	1.0	0.009	you ransom them	1.0	0.009	and becomes besieged by	1.0	0.009	dwell forever 82 as for	1.0	0.009	children of israel worship none but	1	0.009
2515				your proof	1.0	0.009	ransom them although	1.0	0.009	becomes besieged by his	1.0	0.009	forever 82 as for those	1.0	0.009	of israel worship none but god	1	0.009
2516				proof if	1.0	0.009	them although it	1.0	0.009	besieged by his iniquities	1.0	0.009	82 as for those who	1.0	0.009	israel worship none but god and	1	0.009
2517				truthful 112	1.0	0.009	although it was	1.0	0.009	by his iniquities these	1.0	0.009	for those who believe and	1.0	0.009	worship none but god and be	1	0.009
2518				112 in	1.0	0.009	it was forbidden	1.0	0.009	his iniquities these are	1.0	0.009	and do righteous deeds these	1.0	0.009	none but god and be good	1	0.009
2519				fact whoever	1.0	0.009	was forbidden to	1.0	0.009	iniquities these are the	1.0	0.009	do righteous deeds these are	1.0	0.009	but god and be good to	1	0.009
2520				whoever submits	1.0	0.009	forbidden to you	1.0	0.009	will dwell forever 82	1.0	0.009	righteous deeds these are the	1.0	0.009	god and be good to parents	1	0.009
2521				submits himself	1.0	0.009	that you believe	1.0	0.009	dwell forever 82 as	1.0	0.009	deeds these are the inhabitants	1.0	0.009	and be good to parents and	1	0.009
2522				a doer	1.0	0.009	you believe in	1.0	0.009	forever 82 as for	1.0	0.009	these are the inhabitants of	1.0	0.009	be good to parents and relatives	1	0.009
2523				doer of	1.0	0.009	believe in part	1.0	0.009	82 as for those	1.0	0.009	are the inhabitants of paradise	1.0	0.009	good to parents and relatives and	1	0.009
2524				his reward	1.0	0.009	in part of	1.0	0.009	do righteous deeds these	1.0	0.009	the inhabitants of paradise wherein	1.0	0.009	to parents and relatives and orphans	1	0.009
2525				grieve 113	1.0	0.009	part of the	1.0	0.009	righteous deeds these are	1.0	0.009	inhabitants of paradise wherein they	1.0	0.009	parents and relatives and orphans and	1	0.009
2526				113 the	1.0	0.009	of the scripture	1.0	0.009	deeds these are the	1.0	0.009	of paradise wherein they will	1.0	0.009	and relatives and orphans and the	1	0.009
2527				jews say	1.0	0.009	scripture and disbelieve	1.0	0.009	these are the inhabitants	1.0	0.009	paradise wherein they will dwell	1.0	0.009	orphans and the needy and speak	1	0.009
2528				christians are	1.0	0.009	and disbelieve in	1.0	0.009	are the inhabitants of	1.0	0.009	they will dwell forever 83	1.0	0.009	and the needy and speak nicely	1	0.009
2529				anything and	1.0	0.009	disbelieve in part	1.0	0.009	the inhabitants of paradise	1.0	0.009	will dwell forever 83 we	1.0	0.009	the needy and speak nicely to	1	0.009
2530				jews are	1.0	0.009	in part what	1.0	0.009	inhabitants of paradise wherein	1.0	0.009	dwell forever 83 we made	1.0	0.009	needy and speak nicely to people	1	0.009
2531				anything yet	1.0	0.009	part what is	1.0	0.009	of paradise wherein they	1.0	0.009	forever 83 we made a	1.0	0.009	and speak nicely to people and	1	0.009
2532				both read	1.0	0.009	is the reward	1.0	0.009	paradise wherein they will	1.0	0.009	83 we made a covenant	1.0	0.009	speak nicely to people and pray	1	0.009
2533				scripture similarly	1.0	0.009	the reward for	1.0	0.009	will dwell forever 83	1.0	0.009	made a covenant with the	1.0	0.009	nicely to people and pray regularly	1	0.009
2534				similarly the	1.0	0.009	reward for those	1.0	0.009	dwell forever 83 we	1.0	0.009	a covenant with the children	1.0	0.009	to people and pray regularly and	1	0.009
2535				ignorant said	1.0	0.009	that but humiliation	1.0	0.009	forever 83 we made	1.0	0.009	covenant with the children of	1.0	0.009	people and pray regularly and give	1	0.009
2536				said the	1.0	0.009	but humiliation in	1.0	0.009	83 we made a	1.0	0.009	with the children of israel	1.0	0.009	and pray regularly and give alms	1	0.009
2537				same thing	1.0	0.009	humiliation in this	1.0	0.009	a covenant with the	1.0	0.009	the children of israel worship	1.0	0.009	pray regularly and give alms then	1	0.009
2538				thing god	1.0	0.009	life and on	1.0	0.009	covenant with the children	1.0	0.009	children of israel worship none	1.0	0.009	regularly and give alms then you	1	0.009
2539				will judge	1.0	0.009	of resurrection they	1.0	0.009	with the children of	1.0	0.009	of israel worship none but	1.0	0.009	and give alms then you turned	1	0.009
2540				resurrection regarding	1.0	0.009	resurrection they will	1.0	0.009	children of israel worship	1.0	0.009	israel worship none but god	1.0	0.009	give alms then you turned away	1	0.009
2541				differences 114	1.0	0.009	will be assigned	1.0	0.009	of israel worship none	1.0	0.009	worship none but god and	1.0	0.009	alms then you turned away except	1	0.009
2542				114 who	1.0	0.009	be assigned to	1.0	0.009	israel worship none but	1.0	0.009	none but god and be	1.0	0.009	then you turned away except for	1	0.009
2543				more unjust	1.0	0.009	assigned to the	1.0	0.009	worship none but god	1.0	0.009	but god and be good	1.0	0.009	you turned away except for a	1	0.009
2544				unjust than	1.0	0.009	the most severe	1.0	0.009	none but god and	1.0	0.009	god and be good to	1.0	0.009	except for a few of you	1	0.009
2545				who forbids	1.0	0.009	most severe torment	1.0	0.009	but god and be	1.0	0.009	and be good to parents	1.0	0.009	for a few of you recanting	1	0.009
2546				forbids the	1.0	0.009	severe torment god	1.0	0.009	god and be good	1.0	0.009	be good to parents and	1.0	0.009	a few of you recanting 84	1	0.009
2547				the remembrance	1.0	0.009	torment god is	1.0	0.009	and be good to	1.0	0.009	good to parents and relatives	1.0	0.009	few of you recanting 84 and	1	0.009
2548				remembrance of	1.0	0.009	you do 86	1.0	0.009	be good to parents	1.0	0.009	to parents and relatives and	1.0	0.009	of you recanting 84 and we	1	0.009
2549				name in	1.0	0.009	do 86 those	1.0	0.009	good to parents and	1.0	0.009	parents and relatives and orphans	1.0	0.009	you recanting 84 and we made	1	0.009
