	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
3781				7 in	1.0	0.0064	came up behind	1.0	0.0064	in the decapolis how	1.0	0.0064	him 19 and he did	1.0	0.0064	not permit him but said to	1	0.0064
3782				in vain	1.0	0.0064	up behind him	1.0	0.0064	the decapolis how much	1.0	0.0064	19 and he did not	1.0	0.0064	permit him but said to him	1	0.0064
3783				vain do	1.0	0.0064	behind him in	1.0	0.0064	decapolis how much jesus	1.0	0.0064	and he did not permit	1.0	0.0064	him but said to him go	1	0.0064
3784				they worship	1.0	0.0064	crowd and touched	1.0	0.0064	how much jesus had	1.0	0.0064	he did not permit him	1.0	0.0064	but said to him go home	1	0.0064
3785				worship me	1.0	0.0064	and touched his	1.0	0.0064	much jesus had done	1.0	0.0064	did not permit him but	1.0	0.0064	said to him go home to	1	0.0064
3786				me teaching	1.0	0.0064	touched his garment	1.0	0.0064	jesus had done for	1.0	0.0064	not permit him but said	1.0	0.0064	to him go home to your	1	0.0064
3787				teaching as	1.0	0.0064	his garment 28	1.0	0.0064	had done for him	1.0	0.0064	permit him but said to	1.0	0.0064	him go home to your friends	1	0.0064
3788				as doctrines	1.0	0.0064	garment 28 for	1.0	0.0064	done for him and	1.0	0.0064	him but said to him	1.0	0.0064	go home to your friends and	1	0.0064
3789				doctrines the	1.0	0.0064	28 for she	1.0	0.0064	for him and everyone	1.0	0.0064	but said to him go	1.0	0.0064	home to your friends and tell	1	0.0064
3790				commandments of	1.0	0.0064	for she said	1.0	0.0064	him and everyone marveled	1.0	0.0064	said to him go home	1.0	0.0064	to your friends and tell them	1	0.0064
3791				men 8	1.0	0.0064	she said if	1.0	0.0064	and everyone marveled jesus	1.0	0.0064	to him go home to	1.0	0.0064	your friends and tell them how	1	0.0064
3792				8 you	1.0	0.0064	said if i	1.0	0.0064	everyone marveled jesus heals	1.0	0.0064	him go home to your	1.0	0.0064	friends and tell them how much	1	0.0064
3793				leave the	1.0	0.0064	if i touch	1.0	0.0064	marveled jesus heals a	1.0	0.0064	go home to your friends	1.0	0.0064	and tell them how much the	1	0.0064
3794				hold to	1.0	0.0064	i touch even	1.0	0.0064	jesus heals a woman	1.0	0.0064	home to your friends and	1.0	0.0064	tell them how much the lord	1	0.0064
3795				men 9	1.0	0.0064	touch even his	1.0	0.0064	heals a woman and	1.0	0.0064	to your friends and tell	1.0	0.0064	them how much the lord has	1	0.0064
3796				a fine	1.0	0.0064	even his garments	1.0	0.0064	a woman and jairus	1.0	0.0064	your friends and tell them	1.0	0.0064	how much the lord has done	1	0.0064
3797				fine way	1.0	0.0064	his garments i	1.0	0.0064	woman and jairus s	1.0	0.0064	friends and tell them how	1.0	0.0064	much the lord has done for	1	0.0064
3798				of rejecting	1.0	0.0064	garments i will	1.0	0.0064	and jairus s daughter	1.0	0.0064	and tell them how much	1.0	0.0064	the lord has done for you	1	0.0064
3799				rejecting the	1.0	0.0064	will be made	1.0	0.0064	jairus s daughter 21	1.0	0.0064	tell them how much the	1.0	0.0064	lord has done for you and	1	0.0064
3800				to establish	1.0	0.0064	made well 29	1.0	0.0064	s daughter 21 and	1.0	0.0064	them how much the lord	1.0	0.0064	has done for you and how	1	0.0064
3801				establish your	1.0	0.0064	well 29 and	1.0	0.0064	daughter 21 and when	1.0	0.0064	how much the lord has	1.0	0.0064	done for you and how he	1	0.0064
3802				tradition 10	1.0	0.0064	immediately the flow	1.0	0.0064	21 and when jesus	1.0	0.0064	much the lord has done	1.0	0.0064	and how he has had mercy	1	0.0064
3803				moses said	1.0	0.0064	the flow of	1.0	0.0064	and when jesus had	1.0	0.0064	the lord has done for	1.0	0.0064	how he has had mercy on	1	0.0064
3804				said honor	1.0	0.0064	flow of blood	1.0	0.0064	when jesus had crossed	1.0	0.0064	lord has done for you	1.0	0.0064	he has had mercy on you	1	0.0064
3805				whoever reviles	1.0	0.0064	of blood dried	1.0	0.0064	jesus had crossed again	1.0	0.0064	has done for you and	1.0	0.0064	has had mercy on you 20	1	0.0064
3806				reviles father	1.0	0.0064	blood dried up	1.0	0.0064	had crossed again in	1.0	0.0064	done for you and how	1.0	0.0064	had mercy on you 20 and	1	0.0064
3807				mother must	1.0	0.0064	dried up and	1.0	0.0064	crossed again in the	1.0	0.0064	how he has had mercy	1.0	0.0064	mercy on you 20 and he	1	0.0064
3808				must surely	1.0	0.0064	and she felt	1.0	0.0064	again in the boat	1.0	0.0064	he has had mercy on	1.0	0.0064	on you 20 and he went	1	0.0064
3809				surely die	1.0	0.0064	she felt in	1.0	0.0064	the boat to the	1.0	0.0064	has had mercy on you	1.0	0.0064	you 20 and he went away	1	0.0064
3810				die 11	1.0	0.0064	felt in her	1.0	0.0064	boat to the other	1.0	0.0064	had mercy on you 20	1.0	0.0064	20 and he went away and	1	0.0064
3811				say if	1.0	0.0064	in her body	1.0	0.0064	the other side a	1.0	0.0064	mercy on you 20 and	1.0	0.0064	and he went away and began	1	0.0064
3812				man tells	1.0	0.0064	her body that	1.0	0.0064	other side a great	1.0	0.0064	on you 20 and he	1.0	0.0064	he went away and began to	1	0.0064
3813				tells his	1.0	0.0064	body that she	1.0	0.0064	side a great crowd	1.0	0.0064	you 20 and he went	1.0	0.0064	went away and began to proclaim	1	0.0064
3814				mother whatever	1.0	0.0064	she was healed	1.0	0.0064	a great crowd gathered	1.0	0.0064	20 and he went away	1.0	0.0064	away and began to proclaim in	1	0.0064
3815				have gained	1.0	0.0064	was healed of	1.0	0.0064	great crowd gathered about	1.0	0.0064	and he went away and	1.0	0.0064	and began to proclaim in the	1	0.0064
3816				gained from	1.0	0.0064	healed of her	1.0	0.0064	gathered about him and	1.0	0.0064	he went away and began	1.0	0.0064	began to proclaim in the decapolis	1	0.0064
3817				is corban	1.0	0.0064	of her disease	1.0	0.0064	and he was beside	1.0	0.0064	went away and began to	1.0	0.0064	to proclaim in the decapolis how	1	0.0064
3818				corban that	1.0	0.0064	her disease 30	1.0	0.0064	he was beside the	1.0	0.0064	away and began to proclaim	1.0	0.0064	proclaim in the decapolis how much	1	0.0064
3819				god d	1.0	0.0064	disease 30 and	1.0	0.0064	beside the sea 22	1.0	0.0064	and began to proclaim in	1.0	0.0064	in the decapolis how much jesus	1	0.0064
3820				d 12	1.0	0.0064	and jesus perceiving	1.0	0.0064	the sea 22 then	1.0	0.0064	began to proclaim in the	1.0	0.0064	the decapolis how much jesus had	1	0.0064
3821				12 then	1.0	0.0064	perceiving in himself	1.0	0.0064	sea 22 then came	1.0	0.0064	to proclaim in the decapolis	1.0	0.0064	decapolis how much jesus had done	1	0.0064
3822				longer permit	1.0	0.0064	himself that power	1.0	0.0064	22 then came one	1.0	0.0064	proclaim in the decapolis how	1.0	0.0064	how much jesus had done for	1	0.0064
3823				anything for	1.0	0.0064	that power had	1.0	0.0064	then came one of	1.0	0.0064	in the decapolis how much	1.0	0.0064	much jesus had done for him	1	0.0064
3824				mother 13	1.0	0.0064	power had gone	1.0	0.0064	one of the rulers	1.0	0.0064	the decapolis how much jesus	1.0	0.0064	jesus had done for him and	1	0.0064
3825				13 thus	1.0	0.0064	had gone out	1.0	0.0064	of the rulers of	1.0	0.0064	decapolis how much jesus had	1.0	0.0064	had done for him and everyone	1	0.0064
3826				thus making	1.0	0.0064	gone out from	1.0	0.0064	the rulers of the	1.0	0.0064	how much jesus had done	1.0	0.0064	done for him and everyone marveled	1	0.0064
3827				making void	1.0	0.0064	from him immediately	1.0	0.0064	rulers of the synagogue	1.0	0.0064	much jesus had done for	1.0	0.0064	for him and everyone marveled jesus	1	0.0064
3828				void the	1.0	0.0064	him immediately turned	1.0	0.0064	of the synagogue jairus	1.0	0.0064	jesus had done for him	1.0	0.0064	him and everyone marveled jesus heals	1	0.0064
3829				word of	1.0	0.0064	immediately turned about	1.0	0.0064	the synagogue jairus by	1.0	0.0064	had done for him and	1.0	0.0064	and everyone marveled jesus heals a	1	0.0064
3830				god by	1.0	0.0064	turned about in	1.0	0.0064	synagogue jairus by name	1.0	0.0064	done for him and everyone	1.0	0.0064	everyone marveled jesus heals a woman	1	0.0064
3831				tradition that	1.0	0.0064	crowd and said	1.0	0.0064	jairus by name and	1.0	0.0064	for him and everyone marveled	1.0	0.0064	marveled jesus heals a woman and	1	0.0064
3832				have handed	1.0	0.0064	and said who	1.0	0.0064	by name and seeing	1.0	0.0064	him and everyone marveled jesus	1.0	0.0064	jesus heals a woman and jairus	1	0.0064
3833				handed down	1.0	0.0064	said who touched	1.0	0.0064	name and seeing him	1.0	0.0064	and everyone marveled jesus heals	1.0	0.0064	heals a woman and jairus s	1	0.0064
3834				such things	1.0	0.0064	who touched my	1.0	0.0064	and seeing him he	1.0	0.0064	everyone marveled jesus heals a	1.0	0.0064	a woman and jairus s daughter	1	0.0064
3835				things you	1.0	0.0064	touched my garments	1.0	0.0064	seeing him he fell	1.0	0.0064	marveled jesus heals a woman	1.0	0.0064	woman and jairus s daughter 21	1	0.0064
3836				defiles a	1.0	0.0064	my garments 31	1.0	0.0064	him he fell at	1.0	0.0064	jesus heals a woman and	1.0	0.0064	and jairus s daughter 21 and	1	0.0064
3837				person 14	1.0	0.0064	garments 31 and	1.0	0.0064	he fell at his	1.0	0.0064	heals a woman and jairus	1.0	0.0064	jairus s daughter 21 and when	1	0.0064
3838				people to	1.0	0.0064	him you see	1.0	0.0064	fell at his feet	1.0	0.0064	a woman and jairus s	1.0	0.0064	s daughter 21 and when jesus	1	0.0064
3839				them hear	1.0	0.0064	see the crowd	1.0	0.0064	at his feet 23	1.0	0.0064	woman and jairus s daughter	1.0	0.0064	daughter 21 and when jesus had	1	0.0064
3840				hear me	1.0	0.0064	the crowd pressing	1.0	0.0064	his feet 23 and	1.0	0.0064	and jairus s daughter 21	1.0	0.0064	21 and when jesus had crossed	1	0.0064
3841				and understand	1.0	0.0064	crowd pressing around	1.0	0.0064	feet 23 and implored	1.0	0.0064	jairus s daughter 21 and	1.0	0.0064	and when jesus had crossed again	1	0.0064
3842				understand 15	1.0	0.0064	pressing around you	1.0	0.0064	23 and implored him	1.0	0.0064	s daughter 21 and when	1.0	0.0064	when jesus had crossed again in	1	0.0064
3843				15 there	1.0	0.0064	around you and	1.0	0.0064	and implored him earnestly	1.0	0.0064	daughter 21 and when jesus	1.0	0.0064	jesus had crossed again in the	1	0.0064
3844				is nothing	1.0	0.0064	you and yet	1.0	0.0064	implored him earnestly saying	1.0	0.0064	21 and when jesus had	1.0	0.0064	had crossed again in the boat	1	0.0064
3845				nothing outside	1.0	0.0064	and yet you	1.0	0.0064	him earnestly saying my	1.0	0.0064	and when jesus had crossed	1.0	0.0064	crossed again in the boat to	1	0.0064
3846				outside a	1.0	0.0064	yet you say	1.0	0.0064	earnestly saying my little	1.0	0.0064	when jesus had crossed again	1.0	0.0064	again in the boat to the	1	0.0064
3847				person that	1.0	0.0064	you say who	1.0	0.0064	saying my little daughter	1.0	0.0064	jesus had crossed again in	1.0	0.0064	in the boat to the other	1	0.0064
3848				by going	1.0	0.0064	say who touched	1.0	0.0064	my little daughter is	1.0	0.0064	had crossed again in the	1.0	0.0064	the boat to the other side	1	0.0064
3849				going into	1.0	0.0064	who touched me	1.0	0.0064	little daughter is at	1.0	0.0064	crossed again in the boat	1.0	0.0064	boat to the other side a	1	0.0064
3850				can defile	1.0	0.0064	touched me 32	1.0	0.0064	daughter is at the	1.0	0.0064	again in the boat to	1.0	0.0064	to the other side a great	1	0.0064
3851				that come	1.0	0.0064	me 32 and	1.0	0.0064	is at the point	1.0	0.0064	in the boat to the	1.0	0.0064	the other side a great crowd	1	0.0064
3852				person are	1.0	0.0064	looked around to	1.0	0.0064	at the point of	1.0	0.0064	the boat to the other	1.0	0.0064	other side a great crowd gathered	1	0.0064
3853				what defile	1.0	0.0064	around to see	1.0	0.0064	the point of death	1.0	0.0064	boat to the other side	1.0	0.0064	side a great crowd gathered about	1	0.0064
3854				him e	1.0	0.0064	to see who	1.0	0.0064	point of death come	1.0	0.0064	to the other side a	1.0	0.0064	a great crowd gathered about him	1	0.0064
3855				e 17	1.0	0.0064	see who had	1.0	0.0064	of death come and	1.0	0.0064	the other side a great	1.0	0.0064	great crowd gathered about him and	1	0.0064
3856				and left	1.0	0.0064	who had done	1.0	0.0064	death come and lay	1.0	0.0064	other side a great crowd	1.0	0.0064	crowd gathered about him and he	1	0.0064
3857				people his	1.0	0.0064	had done it	1.0	0.0064	come and lay your	1.0	0.0064	side a great crowd gathered	1.0	0.0064	gathered about him and he was	1	0.0064
3858				parable 18	1.0	0.0064	done it 33	1.0	0.0064	and lay your hands	1.0	0.0064	a great crowd gathered about	1.0	0.0064	about him and he was beside	1	0.0064
3859				also without	1.0	0.0064	it 33 but	1.0	0.0064	lay your hands on	1.0	0.0064	great crowd gathered about him	1.0	0.0064	him and he was beside the	1	0.0064
3860				without understanding	1.0	0.0064	33 but the	1.0	0.0064	your hands on her	1.0	0.0064	crowd gathered about him and	1.0	0.0064	and he was beside the sea	1	0.0064
3861				understanding do	1.0	0.0064	but the woman	1.0	0.0064	hands on her so	1.0	0.0064	gathered about him and he	1.0	0.0064	he was beside the sea 22	1	0.0064
3862				that whatever	1.0	0.0064	the woman knowing	1.0	0.0064	so that she may	1.0	0.0064	him and he was beside	1.0	0.0064	was beside the sea 22 then	1	0.0064
3863				whatever goes	1.0	0.0064	woman knowing what	1.0	0.0064	that she may be	1.0	0.0064	and he was beside the	1.0	0.0064	beside the sea 22 then came	1	0.0064
3864				goes into	1.0	0.0064	knowing what had	1.0	0.0064	she may be made	1.0	0.0064	he was beside the sea	1.0	0.0064	the sea 22 then came one	1	0.0064
3865				person from	1.0	0.0064	happened to her	1.0	0.0064	may be made well	1.0	0.0064	was beside the sea 22	1.0	0.0064	sea 22 then came one of	1	0.0064
3866				from outside	1.0	0.0064	to her came	1.0	0.0064	be made well and	1.0	0.0064	beside the sea 22 then	1.0	0.0064	22 then came one of the	1	0.0064
3867				outside cannot	1.0	0.0064	her came in	1.0	0.0064	made well and live	1.0	0.0064	the sea 22 then came	1.0	0.0064	then came one of the rulers	1	0.0064
3868				cannot defile	1.0	0.0064	came in fear	1.0	0.0064	well and live 24	1.0	0.0064	sea 22 then came one	1.0	0.0064	came one of the rulers of	1	0.0064
3869				19 since	1.0	0.0064	in fear and	1.0	0.0064	and live 24 and	1.0	0.0064	22 then came one of	1.0	0.0064	one of the rulers of the	1	0.0064
3870				it enters	1.0	0.0064	fear and trembling	1.0	0.0064	live 24 and he	1.0	0.0064	then came one of the	1.0	0.0064	of the rulers of the synagogue	1	0.0064
3871				enters not	1.0	0.0064	and trembling and	1.0	0.0064	24 and he went	1.0	0.0064	came one of the rulers	1.0	0.0064	the rulers of the synagogue jairus	1	0.0064
3872				his stomach	1.0	0.0064	trembling and fell	1.0	0.0064	and he went with	1.0	0.0064	one of the rulers of	1.0	0.0064	rulers of the synagogue jairus by	1	0.0064
3873				stomach and	1.0	0.0064	him and told	1.0	0.0064	he went with him	1.0	0.0064	of the rulers of the	1.0	0.0064	of the synagogue jairus by name	1	0.0064
3874				is expelled	1.0	0.0064	told him the	1.0	0.0064	went with him and	1.0	0.0064	the rulers of the synagogue	1.0	0.0064	the synagogue jairus by name and	1	0.0064
3875				expelled f	1.0	0.0064	him the whole	1.0	0.0064	him and a great	1.0	0.0064	rulers of the synagogue jairus	1.0	0.0064	synagogue jairus by name and seeing	1	0.0064
3876				f thus	1.0	0.0064	the whole truth	1.0	0.0064	great crowd followed him	1.0	0.0064	of the synagogue jairus by	1.0	0.0064	jairus by name and seeing him	1	0.0064
3877				thus he	1.0	0.0064	whole truth 34	1.0	0.0064	crowd followed him and	1.0	0.0064	the synagogue jairus by name	1.0	0.0064	by name and seeing him he	1	0.0064
3878				he declared	1.0	0.0064	truth 34 and	1.0	0.0064	followed him and thronged	1.0	0.0064	synagogue jairus by name and	1.0	0.0064	name and seeing him he fell	1	0.0064
3879				declared all	1.0	0.0064	to her daughter	1.0	0.0064	him and thronged about	1.0	0.0064	jairus by name and seeing	1.0	0.0064	and seeing him he fell at	1	0.0064
3880				all foods	1.0	0.0064	her daughter your	1.0	0.0064	and thronged about him	1.0	0.0064	by name and seeing him	1.0	0.0064	seeing him he fell at his	1	0.0064
3881				foods clean	1.0	0.0064	daughter your faith	1.0	0.0064	thronged about him 25	1.0	0.0064	name and seeing him he	1.0	0.0064	him he fell at his feet	1	0.0064
3882				clean 20	1.0	0.0064	you well go	1.0	0.0064	about him 25 and	1.0	0.0064	and seeing him he fell	1.0	0.0064	he fell at his feet 23	1	0.0064
3883				what comes	1.0	0.0064	well go in	1.0	0.0064	him 25 and there	1.0	0.0064	seeing him he fell at	1.0	0.0064	fell at his feet 23 and	1	0.0064
3884				comes out	1.0	0.0064	go in peace	1.0	0.0064	25 and there was	1.0	0.0064	him he fell at his	1.0	0.0064	at his feet 23 and implored	1	0.0064
3885				person is	1.0	0.0064	in peace and	1.0	0.0064	there was a woman	1.0	0.0064	he fell at his feet	1.0	0.0064	his feet 23 and implored him	1	0.0064
3886				defiles him	1.0	0.0064	peace and be	1.0	0.0064	was a woman who	1.0	0.0064	fell at his feet 23	1.0	0.0064	feet 23 and implored him earnestly	1	0.0064
3887				him 21	1.0	0.0064	and be healed	1.0	0.0064	a woman who had	1.0	0.0064	at his feet 23 and	1.0	0.0064	23 and implored him earnestly saying	1	0.0064
3888				within out	1.0	0.0064	be healed of	1.0	0.0064	woman who had had	1.0	0.0064	his feet 23 and implored	1.0	0.0064	and implored him earnestly saying my	1	0.0064
3889				heart of	1.0	0.0064	healed of your	1.0	0.0064	had had a discharge	1.0	0.0064	feet 23 and implored him	1.0	0.0064	implored him earnestly saying my little	1	0.0064
3890				man come	1.0	0.0064	of your disease	1.0	0.0064	had a discharge of	1.0	0.0064	23 and implored him earnestly	1.0	0.0064	him earnestly saying my little daughter	1	0.0064
3891				come evil	1.0	0.0064	your disease 35	1.0	0.0064	a discharge of blood	1.0	0.0064	and implored him earnestly saying	1.0	0.0064	earnestly saying my little daughter is	1	0.0064
