id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
520	humble	1.0	0.0388	mode of	1.0	0.0388	the funeral rites	1.0	0.0388	long gone with the	1.0	0.0388	does not fail to learn	1.0	0.0388	tsze kung said our master is	1	0.0388
521	assumes	1.0	0.0388	of asking	1.0	0.0388	funeral rites to	1.0	0.0388	gone with the ceremonies	1.0	0.0388	not fail to learn all	1.0	0.0388	kung said our master is benign	1	0.0388
522	opposed	1.0	0.0388	asking information	1.0	0.0388	rites to parents	1.0	0.0388	with the ceremonies of	1.0	0.0388	fail to learn all about	1.0	0.0388	said our master is benign upright	1	0.0388
523	rests	1.0	0.0388	information is	1.0	0.0388	to parents and	1.0	0.0388	the ceremonies of sacrifice	1.0	0.0388	to learn all about its	1.0	0.0388	our master is benign upright courteous	1	0.0388
524	character	1.0	0.0388	not different	1.0	0.0388	parents and let	1.0	0.0388	ceremonies of sacrifice then	1.0	0.0388	learn all about its government	1.0	0.0388	master is benign upright courteous temperate	1	0.0388
525	doubts	1.0	0.0388	different from	1.0	0.0388	and let them	1.0	0.0388	of sacrifice then the	1.0	0.0388	all about its government does	1.0	0.0388	is benign upright courteous temperate and	1	0.0388
526	rambling	1.0	0.0388	men the	1.0	0.0388	let them be	1.0	0.0388	sacrifice then the virtue	1.0	0.0388	about its government does he	1.0	0.0388	benign upright courteous temperate and complaisant	1	0.0388
527	trees	1.0	0.0388	said while	1.0	0.0388	them be followed	1.0	0.0388	then the virtue of	1.0	0.0388	its government does he ask	1.0	0.0388	upright courteous temperate and complaisant and	1	0.0388
528	rain	1.0	0.0388	man s	1.0	0.0388	be followed when	1.0	0.0388	the virtue of the	1.0	0.0388	government does he ask his	1.0	0.0388	courteous temperate and complaisant and thus	1	0.0388
529	altars	1.0	0.0388	s father	1.0	0.0388	followed when long	1.0	0.0388	virtue of the people	1.0	0.0388	does he ask his information	1.0	0.0388	temperate and complaisant and thus he	1	0.0388
530	venture	1.0	0.0388	is alive	1.0	0.0388	when long gone	1.0	0.0388	of the people will	1.0	0.0388	he ask his information or	1.0	0.0388	and complaisant and thus he gets	1	0.0388
531	discover	1.0	0.0388	alive look	1.0	0.0388	long gone with	1.0	0.0388	the people will resume	1.0	0.0388	ask his information or is	1.0	0.0388	complaisant and thus he gets his	1	0.0388
532	question	1.0	0.0388	the bent	1.0	0.0388	gone with the	1.0	0.0388	people will resume its	1.0	0.0388	his information or is it	1.0	0.0388	and thus he gets his information	1	0.0388
533	success	1.0	0.0388	bent of	1.0	0.0388	with the ceremonies	1.0	0.0388	will resume its proper	1.0	0.0388	information or is it given	1.0	0.0388	thus he gets his information the	1	0.0388
534	secondary	1.0	0.0388	is dead	1.0	0.0388	the ceremonies of	1.0	0.0388	resume its proper excellence	1.0	0.0388	or is it given to	1.0	0.0388	he gets his information the master	1	0.0388
535	consideration	1.0	0.0388	dead look	1.0	0.0388	ceremonies of sacrifice	1.0	0.0388	its proper excellence tsze	1.0	0.0388	is it given to him	1.0	0.0388	gets his information the master s	1	0.0388
536	wickedness	1.0	0.0388	his conduct	1.0	0.0388	of sacrifice then	1.0	0.0388	proper excellence tsze ch	1.0	0.0388	it given to him tsze	1.0	0.0388	his information the master s mode	1	0.0388
537	morning	1.0	0.0388	conduct if	1.0	0.0388	sacrifice then the	1.0	0.0388	excellence tsze ch in	1.0	0.0388	given to him tsze kung	1.0	0.0388	information the master s mode of	1	0.0388
538	anger	1.0	0.0388	for three	1.0	0.0388	then the virtue	1.0	0.0388	tsze ch in asked	1.0	0.0388	to him tsze kung said	1.0	0.0388	the master s mode of asking	1	0.0388
539	disregard	1.0	0.0388	three years	1.0	0.0388	the virtue of	1.0	0.0388	ch in asked tsze	1.0	0.0388	him tsze kung said our	1.0	0.0388	master s mode of asking information	1	0.0388
540	involve	1.0	0.0388	years he	1.0	0.0388	virtue of the	1.0	0.0388	in asked tsze kung	1.0	0.0388	tsze kung said our master	1.0	0.0388	s mode of asking information is	1	0.0388
541	benevolence	1.0	0.0388	not alter	1.0	0.0388	people will resume	1.0	0.0388	asked tsze kung saying	1.0	0.0388	kung said our master is	1.0	0.0388	mode of asking information is it	1	0.0388
542	immediately	1.0	0.0388	alter from	1.0	0.0388	will resume its	1.0	0.0388	tsze kung saying when	1.0	0.0388	said our master is benign	1.0	0.0388	of asking information is it not	1	0.0388
543	understand	1.0	0.0388	way of	1.0	0.0388	resume its proper	1.0	0.0388	kung saying when our	1.0	0.0388	our master is benign upright	1.0	0.0388	asking information is it not different	1	0.0388
544	answers	1.0	0.0388	father he	1.0	0.0388	its proper excellence	1.0	0.0388	saying when our master	1.0	0.0388	master is benign upright courteous	1.0	0.0388	information is it not different from	1	0.0388
545	retired	1.0	0.0388	called filial	1.0	0.0388	proper excellence tsze	1.0	0.0388	when our master comes	1.0	0.0388	is benign upright courteous temperate	1.0	0.0388	is it not different from that	1	0.0388
546	seeing	1.0	0.0388	filial the	1.0	0.0388	excellence tsze ch	1.0	0.0388	our master comes to	1.0	0.0388	benign upright courteous temperate and	1.0	0.0388	it not different from that of	1	0.0388
547	little	1.0	0.0388	in practicing	1.0	0.0388	tsze ch in	1.0	0.0388	master comes to any	1.0	0.0388	upright courteous temperate and complaisant	1.0	0.0388	not different from that of other	1	0.0388
548	ago	1.0	0.0388	practicing the	1.0	0.0388	ch in asked	1.0	0.0388	comes to any country	1.0	0.0388	courteous temperate and complaisant and	1.0	0.0388	different from that of other men	1	0.0388
549	interview	1.0	0.0388	propriety a	1.0	0.0388	in asked tsze	1.0	0.0388	to any country he	1.0	0.0388	temperate and complaisant and thus	1.0	0.0388	from that of other men the	1	0.0388
550	shun	1.0	0.0388	a natural	1.0	0.0388	asked tsze kung	1.0	0.0388	any country he does	1.0	0.0388	and complaisant and thus he	1.0	0.0388	that of other men the master	1	0.0388
551	kai	1.0	0.0388	natural ease	1.0	0.0388	tsze kung saying	1.0	0.0388	country he does not	1.0	0.0388	complaisant and thus he gets	1.0	0.0388	of other men the master said	1	0.0388
552	yao	1.0	0.0388	ease is	1.0	0.0388	kung saying when	1.0	0.0388	he does not fail	1.0	0.0388	and thus he gets his	1.0	0.0388	other men the master said while	1	0.0388
553	yin	1.0	0.0388	prized in	1.0	0.0388	saying when our	1.0	0.0388	does not fail to	1.0	0.0388	thus he gets his information	1.0	0.0388	men the master said while a	1	0.0388
554	faithfully	1.0	0.0388	the ways	1.0	0.0388	when our master	1.0	0.0388	not fail to learn	1.0	0.0388	he gets his information the	1.0	0.0388	the master said while a man	1	0.0388
555	admonish	1.0	0.0388	ways prescribed	1.0	0.0388	our master comes	1.0	0.0388	fail to learn all	1.0	0.0388	gets his information the master	1.0	0.0388	master said while a man s	1	0.0388
556	friend	1.0	0.0388	prescribed by	1.0	0.0388	master comes to	1.0	0.0388	to learn all about	1.0	0.0388	his information the master s	1.0	0.0388	said while a man s father	1	0.0388
557	skillfully	1.0	0.0388	the ancientkings	1.0	0.0388	comes to any	1.0	0.0388	learn all about its	1.0	0.0388	information the master s mode	1.0	0.0388	while a man s father is	1	0.0388
558	impracticable	1.0	0.0388	ancientkings this	1.0	0.0388	to any country	1.0	0.0388	all about its government	1.0	0.0388	the master s mode of	1.0	0.0388	a man s father is alive	1	0.0388
559	stop	1.0	0.0388	the excellent	1.0	0.0388	any country he	1.0	0.0388	about its government does	1.0	0.0388	master s mode of asking	1.0	0.0388	man s father is alive look	1	0.0388
560	grounds	1.0	0.0388	excellent quality	1.0	0.0388	country he does	1.0	0.0388	its government does he	1.0	0.0388	s mode of asking information	1.0	0.0388	s father is alive look at	1	0.0388
561	culture	1.0	0.0388	quality and	1.0	0.0388	does not fail	1.0	0.0388	government does he ask	1.0	0.0388	mode of asking information is	1.0	0.0388	father is alive look at the	1	0.0388
562	meets	1.0	0.0388	in things	1.0	0.0388	not fail to	1.0	0.0388	does he ask his	1.0	0.0388	of asking information is it	1.0	0.0388	is alive look at the bent	1	0.0388
563	helps	1.0	0.0388	things small	1.0	0.0388	fail to learn	1.0	0.0388	he ask his information	1.0	0.0388	asking information is it not	1.0	0.0388	alive look at the bent of	1	0.0388
564				small and	1.0	0.0388	to learn all	1.0	0.0388	ask his information or	1.0	0.0388	information is it not different	1.0	0.0388	look at the bent of his	1	0.0388
565				and great	1.0	0.0388	learn all about	1.0	0.0388	his information or is	1.0	0.0388	is it not different from	1.0	0.0388	at the bent of his will	1	0.0388
566				great we	1.0	0.0388	about its government	1.0	0.0388	information or is it	1.0	0.0388	it not different from that	1.0	0.0388	the bent of his will when	1	0.0388
567				we follow	1.0	0.0388	its government does	1.0	0.0388	or is it given	1.0	0.0388	not different from that of	1.0	0.0388	bent of his will when his	1	0.0388
568				follow them	1.0	0.0388	government does he	1.0	0.0388	is it given to	1.0	0.0388	different from that of other	1.0	0.0388	of his will when his father	1	0.0388
569				them yet	1.0	0.0388	does he ask	1.0	0.0388	it given to him	1.0	0.0388	from that of other men	1.0	0.0388	his will when his father is	1	0.0388
570				yet it	1.0	0.0388	he ask his	1.0	0.0388	given to him tsze	1.0	0.0388	that of other men the	1.0	0.0388	will when his father is dead	1	0.0388
571				be observed	1.0	0.0388	ask his information	1.0	0.0388	to him tsze kung	1.0	0.0388	of other men the master	1.0	0.0388	when his father is dead look	1	0.0388
572				observed in	1.0	0.0388	his information or	1.0	0.0388	him tsze kung said	1.0	0.0388	other men the master said	1.0	0.0388	his father is dead look at	1	0.0388
573				all cases	1.0	0.0388	information or is	1.0	0.0388	tsze kung said our	1.0	0.0388	men the master said while	1.0	0.0388	father is dead look at his	1	0.0388
574				cases if	1.0	0.0388	is it given	1.0	0.0388	kung said our master	1.0	0.0388	the master said while a	1.0	0.0388	is dead look at his conduct	1	0.0388
575				if one	1.0	0.0388	it given to	1.0	0.0388	said our master is	1.0	0.0388	master said while a man	1.0	0.0388	dead look at his conduct if	1	0.0388
576				one knowing	1.0	0.0388	given to him	1.0	0.0388	our master is benign	1.0	0.0388	said while a man s	1.0	0.0388	look at his conduct if for	1	0.0388
577				knowing how	1.0	0.0388	to him tsze	1.0	0.0388	master is benign upright	1.0	0.0388	while a man s father	1.0	0.0388	at his conduct if for three	1	0.0388
578				such ease	1.0	0.0388	him tsze kung	1.0	0.0388	is benign upright courteous	1.0	0.0388	a man s father is	1.0	0.0388	his conduct if for three years	1	0.0388
579				ease should	1.0	0.0388	kung said our	1.0	0.0388	benign upright courteous temperate	1.0	0.0388	man s father is alive	1.0	0.0388	conduct if for three years he	1	0.0388
580				prized manifests	1.0	0.0388	said our master	1.0	0.0388	upright courteous temperate and	1.0	0.0388	s father is alive look	1.0	0.0388	if for three years he does	1	0.0388
581				manifests it	1.0	0.0388	our master is	1.0	0.0388	courteous temperate and complaisant	1.0	0.0388	father is alive look at	1.0	0.0388	for three years he does not	1	0.0388
582				it without	1.0	0.0388	master is benign	1.0	0.0388	temperate and complaisant and	1.0	0.0388	is alive look at the	1.0	0.0388	three years he does not alter	1	0.0388
583				without regulating	1.0	0.0388	is benign upright	1.0	0.0388	and complaisant and thus	1.0	0.0388	alive look at the bent	1.0	0.0388	years he does not alter from	1	0.0388
584				regulating it	1.0	0.0388	benign upright courteous	1.0	0.0388	complaisant and thus he	1.0	0.0388	look at the bent of	1.0	0.0388	he does not alter from the	1	0.0388
585				propriety this	1.0	0.0388	upright courteous temperate	1.0	0.0388	and thus he gets	1.0	0.0388	at the bent of his	1.0	0.0388	does not alter from the way	1	0.0388
586				this likewise	1.0	0.0388	courteous temperate and	1.0	0.0388	thus he gets his	1.0	0.0388	the bent of his will	1.0	0.0388	not alter from the way of	1	0.0388
587				likewise is	1.0	0.0388	temperate and complaisant	1.0	0.0388	he gets his information	1.0	0.0388	bent of his will when	1.0	0.0388	alter from the way of his	1	0.0388
588				done the	1.0	0.0388	and complaisant and	1.0	0.0388	gets his information the	1.0	0.0388	his will when his father	1.0	0.0388	from the way of his father	1	0.0388
589				when agreements	1.0	0.0388	complaisant and thus	1.0	0.0388	his information the master	1.0	0.0388	will when his father is	1.0	0.0388	the way of his father he	1	0.0388
590				agreements are	1.0	0.0388	and thus he	1.0	0.0388	information the master s	1.0	0.0388	when his father is dead	1.0	0.0388	way of his father he may	1	0.0388
591				are made	1.0	0.0388	thus he gets	1.0	0.0388	the master s mode	1.0	0.0388	his father is dead look	1.0	0.0388	of his father he may be	1	0.0388
592				made according	1.0	0.0388	he gets his	1.0	0.0388	master s mode of	1.0	0.0388	father is dead look at	1.0	0.0388	his father he may be called	1	0.0388
593				right what	1.0	0.0388	gets his information	1.0	0.0388	s mode of asking	1.0	0.0388	is dead look at his	1.0	0.0388	father he may be called filial	1	0.0388
594				is spoken	1.0	0.0388	his information the	1.0	0.0388	mode of asking information	1.0	0.0388	dead look at his conduct	1.0	0.0388	he may be called filial the	1	0.0388
595				spoken can	1.0	0.0388	information the master	1.0	0.0388	of asking information is	1.0	0.0388	look at his conduct if	1.0	0.0388	may be called filial the philosopher	1	0.0388
596				made good	1.0	0.0388	the master s	1.0	0.0388	asking information is it	1.0	0.0388	at his conduct if for	1.0	0.0388	be called filial the philosopher yu	1	0.0388
597				when respect	1.0	0.0388	master s mode	1.0	0.0388	information is it not	1.0	0.0388	his conduct if for three	1.0	0.0388	called filial the philosopher yu said	1	0.0388
598				respect is	1.0	0.0388	s mode of	1.0	0.0388	is it not different	1.0	0.0388	conduct if for three years	1.0	0.0388	filial the philosopher yu said in	1	0.0388
599				is shown	1.0	0.0388	mode of asking	1.0	0.0388	it not different from	1.0	0.0388	if for three years he	1.0	0.0388	the philosopher yu said in practicing	1	0.0388
600				shown according	1.0	0.0388	of asking information	1.0	0.0388	not different from that	1.0	0.0388	for three years he does	1.0	0.0388	philosopher yu said in practicing the	1	0.0388
601				is proper	1.0	0.0388	asking information is	1.0	0.0388	different from that of	1.0	0.0388	three years he does not	1.0	0.0388	yu said in practicing the rules	1	0.0388
602				proper one	1.0	0.0388	information is it	1.0	0.0388	that of other men	1.0	0.0388	years he does not alter	1.0	0.0388	said in practicing the rules of	1	0.0388
603				one keeps	1.0	0.0388	it not different	1.0	0.0388	of other men the	1.0	0.0388	he does not alter from	1.0	0.0388	in practicing the rules of propriety	1	0.0388
604				keeps far	1.0	0.0388	not different from	1.0	0.0388	other men the master	1.0	0.0388	does not alter from the	1.0	0.0388	practicing the rules of propriety a	1	0.0388
605				far from	1.0	0.0388	different from that	1.0	0.0388	men the master said	1.0	0.0388	not alter from the way	1.0	0.0388	the rules of propriety a natural	1	0.0388
606				from shame	1.0	0.0388	of other men	1.0	0.0388	the master said while	1.0	0.0388	alter from the way of	1.0	0.0388	rules of propriety a natural ease	1	0.0388
607				shame and	1.0	0.0388	other men the	1.0	0.0388	master said while a	1.0	0.0388	from the way of his	1.0	0.0388	of propriety a natural ease is	1	0.0388
608				and disgrace	1.0	0.0388	men the master	1.0	0.0388	said while a man	1.0	0.0388	the way of his father	1.0	0.0388	propriety a natural ease is to	1	0.0388
609				disgrace when	1.0	0.0388	master said while	1.0	0.0388	while a man s	1.0	0.0388	way of his father he	1.0	0.0388	a natural ease is to be	1	0.0388
610				the parties	1.0	0.0388	said while a	1.0	0.0388	a man s father	1.0	0.0388	of his father he may	1.0	0.0388	natural ease is to be prized	1	0.0388
611				parties upon	1.0	0.0388	while a man	1.0	0.0388	man s father is	1.0	0.0388	his father he may be	1.0	0.0388	ease is to be prized in	1	0.0388
612				upon whom	1.0	0.0388	a man s	1.0	0.0388	s father is alive	1.0	0.0388	father he may be called	1.0	0.0388	is to be prized in the	1	0.0388
613				man leans	1.0	0.0388	man s father	1.0	0.0388	father is alive look	1.0	0.0388	he may be called filial	1.0	0.0388	to be prized in the ways	1	0.0388
614				leans are	1.0	0.0388	s father is	1.0	0.0388	is alive look at	1.0	0.0388	may be called filial the	1.0	0.0388	be prized in the ways prescribed	1	0.0388
615				are proper	1.0	0.0388	father is alive	1.0	0.0388	alive look at the	1.0	0.0388	be called filial the philosopher	1.0	0.0388	prized in the ways prescribed by	1	0.0388
616				proper persons	1.0	0.0388	is alive look	1.0	0.0388	look at the bent	1.0	0.0388	called filial the philosopher yu	1.0	0.0388	in the ways prescribed by the	1	0.0388
617				persons to	1.0	0.0388	alive look at	1.0	0.0388	at the bent of	1.0	0.0388	filial the philosopher yu said	1.0	0.0388	the ways prescribed by the ancientkings	1	0.0388
618				be intimate	1.0	0.0388	look at the	1.0	0.0388	the bent of his	1.0	0.0388	the philosopher yu said in	1.0	0.0388	ways prescribed by the ancientkings this	1	0.0388
619				intimate with	1.0	0.0388	at the bent	1.0	0.0388	bent of his will	1.0	0.0388	philosopher yu said in practicing	1.0	0.0388	prescribed by the ancientkings this is	1	0.0388
620				can make	1.0	0.0388	the bent of	1.0	0.0388	will when his father	1.0	0.0388	yu said in practicing the	1.0	0.0388	by the ancientkings this is the	1	0.0388
621				make them	1.0	0.0388	bent of his	1.0	0.0388	when his father is	1.0	0.0388	said in practicing the rules	1.0	0.0388	the ancientkings this is the excellent	1	0.0388
