id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
3561				constancy but	1.0	0.0067	to say that	1.0	0.0067	the other calls right	1.0	0.0067	this and this depends on	1.0	0.0067	recognition of wrong there must be	1	0.0067
3562				the recognition	1.0	0.0067	say that this	1.0	0.0067	other calls right but	1.0	0.0067	and this depends on that	1.0	0.0067	of wrong there must be recognition	1	0.0067
3563				there came	1.0	0.0067	and that give	1.0	0.0067	calls right but if	1.0	0.0067	this depends on that which	1.0	0.0067	wrong there must be recognition of	1	0.0067
3564				be boundaries	1.0	0.0067	that give birth	1.0	0.0067	right but if we	1.0	0.0067	depends on that which is	1.0	0.0067	there must be recognition of right	1	0.0067
3565				boundaries let	1.0	0.0067	give birth to	1.0	0.0067	but if we want	1.0	0.0067	that which is to say	1.0	0.0067	must be recognition of right therefore	1	0.0067
3566				me tell	1.0	0.0067	birth to each	1.0	0.0067	if we want to	1.0	0.0067	which is to say that	1.0	0.0067	be recognition of right therefore the	1	0.0067
3567				boundaries are	1.0	0.0067	there is birth	1.0	0.0067	we want to right	1.0	0.0067	is to say that this	1.0	0.0067	recognition of right therefore the sage	1	0.0067
3568				is left	1.0	0.0067	is birth there	1.0	0.0067	want to right their	1.0	0.0067	to say that this and	1.0	0.0067	of right therefore the sage does	1	0.0067
3569				left there	1.0	0.0067	birth there must	1.0	0.0067	to right their wrongs	1.0	0.0067	say that this and that	1.0	0.0067	right therefore the sage does not	1	0.0067
3570				are theories	1.0	0.0067	must be death	1.0	0.0067	right their wrongs and	1.0	0.0067	that this and that give	1.0	0.0067	therefore the sage does not proceed	1	0.0067
3571				theories there	1.0	0.0067	be death where	1.0	0.0067	their wrongs and wrong	1.0	0.0067	this and that give birth	1.0	0.0067	the sage does not proceed in	1	0.0067
3572				are debates	1.0	0.0067	death where there	1.0	0.0067	wrongs and wrong their	1.0	0.0067	and that give birth to	1.0	0.0067	sage does not proceed in such	1	0.0067
3573				debates 13	1.0	0.0067	there is death	1.0	0.0067	and wrong their rights	1.0	0.0067	that give birth to each	1.0	0.0067	does not proceed in such a	1	0.0067
3574				13 there	1.0	0.0067	is death there	1.0	0.0067	wrong their rights then	1.0	0.0067	give birth to each other	1.0	0.0067	not proceed in such a way	1	0.0067
3575				are divisions	1.0	0.0067	death there must	1.0	0.0067	their rights then the	1.0	0.0067	birth to each other but	1.0	0.0067	proceed in such a way but	1	0.0067
3576				divisions there	1.0	0.0067	must be birth	1.0	0.0067	rights then the best	1.0	0.0067	but where there is birth	1.0	0.0067	in such a way but illuminates	1	0.0067
3577				are discriminations	1.0	0.0067	be birth where	1.0	0.0067	then the best thing	1.0	0.0067	where there is birth there	1.0	0.0067	such a way but illuminates all	1	0.0067
3578				discriminations there	1.0	0.0067	birth where there	1.0	0.0067	use is clarity everything	1.0	0.0067	there is birth there must	1.0	0.0067	a way but illuminates all in	1	0.0067
3579				are emulations	1.0	0.0067	there is acceptability	1.0	0.0067	is clarity everything has	1.0	0.0067	is birth there must be	1.0	0.0067	way but illuminates all in the	1	0.0067
3580				emulations and	1.0	0.0067	is acceptability there	1.0	0.0067	clarity everything has its	1.0	0.0067	birth there must be death	1.0	0.0067	but illuminates all in the light	1	0.0067
3581				are contentions	1.0	0.0067	acceptability there must	1.0	0.0067	everything has its that	1.0	0.0067	there must be death where	1.0	0.0067	illuminates all in the light of	1	0.0067
3582				contentions these	1.0	0.0067	must be unacceptability	1.0	0.0067	has its that everything	1.0	0.0067	must be death where there	1.0	0.0067	all in the light of heaven	1	0.0067
3583				the eight	1.0	0.0067	be unacceptability where	1.0	0.0067	its that everything has	1.0	0.0067	be death where there is	1.0	0.0067	in the light of heaven 6	1	0.0067
3584				eight virtues	1.0	0.0067	unacceptability where there	1.0	0.0067	that everything has its	1.0	0.0067	death where there is death	1.0	0.0067	the light of heaven 6 he	1	0.0067
3585				virtues 14	1.0	0.0067	there is unacceptability	1.0	0.0067	everything has its this	1.0	0.0067	where there is death there	1.0	0.0067	light of heaven 6 he too	1	0.0067
3586				14 as	1.0	0.0067	is unacceptability there	1.0	0.0067	this from the point	1.0	0.0067	there is death there must	1.0	0.0067	of heaven 6 he too recognizes	1	0.0067
3587				is beyond	1.0	0.0067	unacceptability there must	1.0	0.0067	of view of that	1.0	0.0067	is death there must be	1.0	0.0067	heaven 6 he too recognizes a	1	0.0067
3588				realms 15	1.0	0.0067	must be acceptability	1.0	0.0067	view of that you	1.0	0.0067	death there must be birth	1.0	0.0067	6 he too recognizes a this	1	0.0067
3589				15 the	1.0	0.0067	be acceptability where	1.0	0.0067	of that you cannot	1.0	0.0067	there must be birth where	1.0	0.0067	he too recognizes a this but	1	0.0067
3590				sage admits	1.0	0.0067	acceptability where there	1.0	0.0067	that you cannot see	1.0	0.0067	must be birth where there	1.0	0.0067	too recognizes a this but a	1	0.0067
3591				admits it	1.0	0.0067	of right there	1.0	0.0067	you cannot see it	1.0	0.0067	be birth where there is	1.0	0.0067	recognizes a this but a this	1	0.0067
3592				it exists	1.0	0.0067	right there must	1.0	0.0067	cannot see it but	1.0	0.0067	birth where there is acceptability	1.0	0.0067	but a this that is also	1	0.0067
3593				exists but	1.0	0.0067	of wrong where	1.0	0.0067	see it but through	1.0	0.0067	where there is acceptability there	1.0	0.0067	a this that is also that	1	0.0067
3594				not theorize	1.0	0.0067	wrong where there	1.0	0.0067	it but through understanding	1.0	0.0067	there is acceptability there must	1.0	0.0067	this that is also that a	1	0.0067
3595				theorize as	1.0	0.0067	of wrong there	1.0	0.0067	but through understanding you	1.0	0.0067	is acceptability there must be	1.0	0.0067	that is also that a that	1	0.0067
3596				realms he	1.0	0.0067	wrong there must	1.0	0.0067	through understanding you can	1.0	0.0067	acceptability there must be unacceptability	1.0	0.0067	is also that a that that	1	0.0067
3597				he theorizes	1.0	0.0067	of right therefore	1.0	0.0067	understanding you can know	1.0	0.0067	there must be unacceptability where	1.0	0.0067	also that a that that is	1	0.0067
3598				theorizes but	1.0	0.0067	right therefore the	1.0	0.0067	you can know it	1.0	0.0067	must be unacceptability where there	1.0	0.0067	that a that that is also	1	0.0067
3599				not debate	1.0	0.0067	therefore the sage	1.0	0.0067	can know it so	1.0	0.0067	be unacceptability where there is	1.0	0.0067	a that that is also this	1	0.0067
3600				debate in	1.0	0.0067	does not proceed	1.0	0.0067	know it so i	1.0	0.0067	unacceptability where there is unacceptability	1.0	0.0067	that that is also this his	1	0.0067
3601				the case	1.0	0.0067	not proceed in	1.0	0.0067	it so i say	1.0	0.0067	where there is unacceptability there	1.0	0.0067	that is also this his that	1	0.0067
3602				case of	1.0	0.0067	proceed in such	1.0	0.0067	so i say that	1.0	0.0067	there is unacceptability there must	1.0	0.0067	is also this his that has	1	0.0067
3603				the spring	1.0	0.0067	such a way	1.0	0.0067	i say that comes	1.0	0.0067	is unacceptability there must be	1.0	0.0067	also this his that has both	1	0.0067
3604				autumn 16	1.0	0.0067	a way but	1.0	0.0067	say that comes out	1.0	0.0067	unacceptability there must be acceptability	1.0	0.0067	his that has both a right	1	0.0067
3605				16 the	1.0	0.0067	way but illuminates	1.0	0.0067	that comes out of	1.0	0.0067	there must be acceptability where	1.0	0.0067	that has both a right and	1	0.0067
3606				the record	1.0	0.0067	but illuminates all	1.0	0.0067	comes out of this	1.0	0.0067	must be acceptability where there	1.0	0.0067	and a wrong in it his	1	0.0067
3607				record of	1.0	0.0067	illuminates all in	1.0	0.0067	this and this depends	1.0	0.0067	be acceptability where there is	1.0	0.0067	a wrong in it his this	1	0.0067
3608				kings of	1.0	0.0067	in the light	1.0	0.0067	and this depends on	1.0	0.0067	acceptability where there is recognition	1.0	0.0067	wrong in it his this too	1	0.0067
3609				past ages	1.0	0.0067	the light of	1.0	0.0067	this depends on that	1.0	0.0067	there is recognition of right	1.0	0.0067	this too has both a right	1	0.0067
3610				ages the	1.0	0.0067	light of heaven	1.0	0.0067	depends on that which	1.0	0.0067	is recognition of right there	1.0	0.0067	too has both a right and	1	0.0067
3611				sage debates	1.0	0.0067	of heaven 6	1.0	0.0067	which is to say	1.0	0.0067	recognition of right there must	1.0	0.0067	and a wrong in it so	1	0.0067
3612				debates but	1.0	0.0067	heaven 6 he	1.0	0.0067	is to say that	1.0	0.0067	of right there must be	1.0	0.0067	a wrong in it so in	1	0.0067
3613				not discriminate	1.0	0.0067	6 he too	1.0	0.0067	to say that this	1.0	0.0067	right there must be recognition	1.0	0.0067	wrong in it so in fact	1	0.0067
3614				discriminate so	1.0	0.0067	he too recognizes	1.0	0.0067	say that this and	1.0	0.0067	must be recognition of wrong	1.0	0.0067	in it so in fact does	1	0.0067
3615				who divide	1.0	0.0067	too recognizes a	1.0	0.0067	this and that give	1.0	0.0067	be recognition of wrong where	1.0	0.0067	it so in fact does he	1	0.0067
3616				divide fail	1.0	0.0067	recognizes a this	1.0	0.0067	and that give birth	1.0	0.0067	recognition of wrong where there	1.0	0.0067	so in fact does he still	1	0.0067
3617				to divide	1.0	0.0067	is also that	1.0	0.0067	that give birth to	1.0	0.0067	of wrong where there is	1.0	0.0067	in fact does he still have	1	0.0067
3618				divide those	1.0	0.0067	also that a	1.0	0.0067	give birth to each	1.0	0.0067	wrong where there is recognition	1.0	0.0067	fact does he still have a	1	0.0067
3619				to discriminate	1.0	0.0067	is also this	1.0	0.0067	birth to each other	1.0	0.0067	there is recognition of wrong	1.0	0.0067	does he still have a this	1	0.0067
3620				discriminate what	1.0	0.0067	also this his	1.0	0.0067	where there is birth	1.0	0.0067	is recognition of wrong there	1.0	0.0067	he still have a this and	1	0.0067
3621				this mean	1.0	0.0067	so in fact	1.0	0.0067	there is birth there	1.0	0.0067	recognition of wrong there must	1.0	0.0067	still have a this and that	1	0.0067
3622				mean you	1.0	0.0067	in fact does	1.0	0.0067	is birth there must	1.0	0.0067	of wrong there must be	1.0	0.0067	that or does he in fact	1	0.0067
3623				you ask	1.0	0.0067	fact does he	1.0	0.0067	birth there must be	1.0	0.0067	wrong there must be recognition	1.0	0.0067	or does he in fact no	1	0.0067
3624				sage embraces	1.0	0.0067	does he still	1.0	0.0067	there must be death	1.0	0.0067	must be recognition of right	1.0	0.0067	does he in fact no longer	1	0.0067
3625				embraces things	1.0	0.0067	he still have	1.0	0.0067	must be death where	1.0	0.0067	be recognition of right therefore	1.0	0.0067	he in fact no longer have	1	0.0067
3626				things ordinary	1.0	0.0067	he in fact	1.0	0.0067	be death where there	1.0	0.0067	recognition of right therefore the	1.0	0.0067	in fact no longer have a	1	0.0067
3627				men discriminate	1.0	0.0067	in fact no	1.0	0.0067	death where there is	1.0	0.0067	of right therefore the sage	1.0	0.0067	fact no longer have a this	1	0.0067
3628				discriminate among	1.0	0.0067	fact no longer	1.0	0.0067	where there is death	1.0	0.0067	right therefore the sage does	1.0	0.0067	no longer have a this and	1	0.0067
3629				and parade	1.0	0.0067	no longer have	1.0	0.0067	there is death there	1.0	0.0067	therefore the sage does not	1.0	0.0067	longer have a this and that	1	0.0067
3630				parade their	1.0	0.0067	longer have a	1.0	0.0067	is death there must	1.0	0.0067	the sage does not proceed	1.0	0.0067	a this and that a state	1	0.0067
3631				their discriminations	1.0	0.0067	that a state	1.0	0.0067	death there must be	1.0	0.0067	sage does not proceed in	1.0	0.0067	this and that a state in	1	0.0067
3632				discriminations before	1.0	0.0067	a state in	1.0	0.0067	there must be birth	1.0	0.0067	does not proceed in such	1.0	0.0067	and that a state in which	1	0.0067
3633				before others	1.0	0.0067	state in which	1.0	0.0067	must be birth where	1.0	0.0067	not proceed in such a	1.0	0.0067	that a state in which this	1	0.0067
3634				others so	1.0	0.0067	that no longer	1.0	0.0067	be birth where there	1.0	0.0067	proceed in such a way	1.0	0.0067	a state in which this and	1	0.0067
3635				great way	1.0	0.0067	no longer find	1.0	0.0067	birth where there is	1.0	0.0067	in such a way but	1.0	0.0067	state in which this and that	1	0.0067
3636				not named	1.0	0.0067	longer find their	1.0	0.0067	where there is acceptability	1.0	0.0067	such a way but illuminates	1.0	0.0067	which this and that no longer	1	0.0067
3637				named great	1.0	0.0067	find their opposites	1.0	0.0067	there is acceptability there	1.0	0.0067	a way but illuminates all	1.0	0.0067	this and that no longer find	1	0.0067
3638				great discriminations	1.0	0.0067	their opposites is	1.0	0.0067	is acceptability there must	1.0	0.0067	way but illuminates all in	1.0	0.0067	and that no longer find their	1	0.0067
3639				spoken great	1.0	0.0067	opposites is called	1.0	0.0067	acceptability there must be	1.0	0.0067	but illuminates all in the	1.0	0.0067	that no longer find their opposites	1	0.0067
3640				great benevolence	1.0	0.0067	called the hinge	1.0	0.0067	there must be unacceptability	1.0	0.0067	illuminates all in the light	1.0	0.0067	no longer find their opposites is	1	0.0067
3641				benevolence is	1.0	0.0067	the hinge of	1.0	0.0067	must be unacceptability where	1.0	0.0067	all in the light of	1.0	0.0067	longer find their opposites is called	1	0.0067
3642				not benevolent	1.0	0.0067	hinge of the	1.0	0.0067	be unacceptability where there	1.0	0.0067	in the light of heaven	1.0	0.0067	find their opposites is called the	1	0.0067
3643				benevolent great	1.0	0.0067	the way when	1.0	0.0067	unacceptability where there is	1.0	0.0067	the light of heaven 6	1.0	0.0067	their opposites is called the hinge	1	0.0067
3644				great modesty	1.0	0.0067	way when the	1.0	0.0067	where there is unacceptability	1.0	0.0067	light of heaven 6 he	1.0	0.0067	opposites is called the hinge of	1	0.0067
3645				not humble	1.0	0.0067	when the hinge	1.0	0.0067	there is unacceptability there	1.0	0.0067	of heaven 6 he too	1.0	0.0067	is called the hinge of the	1	0.0067
3646				humble great	1.0	0.0067	the hinge is	1.0	0.0067	is unacceptability there must	1.0	0.0067	heaven 6 he too recognizes	1.0	0.0067	called the hinge of the way	1	0.0067
3647				great daring	1.0	0.0067	hinge is fitted	1.0	0.0067	unacceptability there must be	1.0	0.0067	6 he too recognizes a	1.0	0.0067	the hinge of the way when	1	0.0067
3648				daring does	1.0	0.0067	is fitted into	1.0	0.0067	there must be acceptability	1.0	0.0067	he too recognizes a this	1.0	0.0067	hinge of the way when the	1	0.0067
3649				not attack	1.0	0.0067	fitted into the	1.0	0.0067	must be acceptability where	1.0	0.0067	too recognizes a this but	1.0	0.0067	of the way when the hinge	1	0.0067
3650				attack if	1.0	0.0067	into the socket	1.0	0.0067	be acceptability where there	1.0	0.0067	recognizes a this but a	1.0	0.0067	the way when the hinge is	1	0.0067
3651				made clear	1.0	0.0067	the socket it	1.0	0.0067	acceptability where there is	1.0	0.0067	a this that is also	1.0	0.0067	way when the hinge is fitted	1	0.0067
3652				clear it	1.0	0.0067	socket it can	1.0	0.0067	is recognition of right	1.0	0.0067	this that is also that	1.0	0.0067	when the hinge is fitted into	1	0.0067
3653				if discriminations	1.0	0.0067	it can respond	1.0	0.0067	recognition of right there	1.0	0.0067	that is also that a	1.0	0.0067	the hinge is fitted into the	1	0.0067
3654				are put	1.0	0.0067	can respond endlessly	1.0	0.0067	of right there must	1.0	0.0067	is also that a that	1.0	0.0067	hinge is fitted into the socket	1	0.0067
3655				put into	1.0	0.0067	respond endlessly its	1.0	0.0067	right there must be	1.0	0.0067	also that a that that	1.0	0.0067	is fitted into the socket it	1	0.0067
