id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
1962				everywhere superior	1.0	0.0095	the country being	1.0	0.0095	in general a society	1.0	0.0095	let us put ourselves now	1.0	0.0095	that in actual fact what the	1	0.0095
1963				superior to	1.0	0.0095	country being already	1.0	0.0095	general a society based	1.0	0.0095	us put ourselves now wholly	1.0	0.0095	in actual fact what the worker	1	0.0095
1964				and lay	1.0	0.0095	being already fully	1.0	0.0095	a society based on	1.0	0.0095	put ourselves now wholly at	1.0	0.0095	actual fact what the worker gets	1	0.0095
1965				lay down	1.0	0.0095	already fully peopled	1.0	0.0095	society based on private	1.0	0.0095	ourselves now wholly at the	1.0	0.0095	fact what the worker gets is	1	0.0095
1966				the law	1.0	0.0095	fully peopled that	1.0	0.0095	based on private interest	1.0	0.0095	now wholly at the standpoint	1.0	0.0095	what the worker gets is the	1	0.0095
1967				him whilst	1.0	0.0095	peopled that number	1.0	0.0095	on private interest leads	1.0	0.0095	wholly at the standpoint of	1.0	0.0095	the worker gets is the smallest	1	0.0095
1968				economists labour	1.0	0.0095	that number could	1.0	0.0095	private interest leads to	1.0	0.0095	at the standpoint of the	1.0	0.0095	worker gets is the smallest and	1	0.0095
1969				sole unchanging	1.0	0.0095	number could never	1.0	0.0095	interest leads to this	1.0	0.0095	the standpoint of the political	1.0	0.0095	gets is the smallest and utterly	1	0.0095
1970				unchanging price	1.0	0.0095	could never be	1.0	0.0095	leads to this wealthiest	1.0	0.0095	standpoint of the political economist	1.0	0.0095	is the smallest and utterly indispensable	1	0.0095
1971				things there	1.0	0.0095	never be augmented	1.0	0.0095	to this wealthiest condition	1.0	0.0095	of the political economist and	1.0	0.0095	the smallest and utterly indispensable part	1	0.0095
1972				nothing more	1.0	0.0095	be augmented adam	1.0	0.0095	this wealthiest condition it	1.0	0.0095	the political economist and follow	1.0	0.0095	smallest and utterly indispensable part of	1	0.0095
1973				more fortuitous	1.0	0.0095	augmented adam smith	1.0	0.0095	wealthiest condition it follows	1.0	0.0095	political economist and follow him	1.0	0.0095	and utterly indispensable part of the	1	0.0095
1974				fortuitous than	1.0	0.0095	adam smith wealth	1.0	0.0095	condition it follows that	1.0	0.0095	economist and follow him in	1.0	0.0095	utterly indispensable part of the product	1	0.0095
1975				labour nothing	1.0	0.0095	smith wealth of	1.0	0.0095	it follows that the	1.0	0.0095	and follow him in comparing	1.0	0.0095	indispensable part of the product as	1	0.0095
1976				nothing exposed	1.0	0.0095	wealth of nations	1.0	0.0095	follows that the goal	1.0	0.0095	follow him in comparing the	1.0	0.0095	part of the product as much	1	0.0095
1977				exposed to	1.0	0.0095	of nations vol	1.0	0.0095	that the goal of	1.0	0.0095	him in comparing the theoretical	1.0	0.0095	of the product as much only	1	0.0095
1978				to greater	1.0	0.0095	nations vol i	1.0	0.0095	the goal of the	1.0	0.0095	in comparing the theoretical and	1.0	0.0095	the product as much only as	1	0.0095
1979				greater fluctuations	1.0	0.0095	vol i p	1.0	0.0095	goal of the economic	1.0	0.0095	comparing the theoretical and practical	1.0	0.0095	product as much only as is	1	0.0095
1980				fluctuations whilst	1.0	0.0095	i p 84	1.0	0.0095	of the economic system	1.0	0.0095	the theoretical and practical claims	1.0	0.0095	as much only as is necessary	1	0.0095
1981				labour raises	1.0	0.0095	p 84 the	1.0	0.0095	the economic system is	1.0	0.0095	theoretical and practical claims of	1.0	0.0095	much only as is necessary for	1	0.0095
1982				raises the	1.0	0.0095	84 the surplus	1.0	0.0095	economic system is the	1.0	0.0095	and practical claims of the	1.0	0.0095	only as is necessary for his	1	0.0095
1983				productive power	1.0	0.0095	the surplus would	1.0	0.0095	system is the unhappiness	1.0	0.0095	practical claims of the workers	1.0	0.0095	as is necessary for his existence	1	0.0095
1984				power of	1.0	0.0095	surplus would have	1.0	0.0095	is the unhappiness of	1.0	0.0095	claims of the workers he	1.0	0.0095	is necessary for his existence not	1	0.0095
1985				and increases	1.0	0.0095	have to die	1.0	0.0095	the unhappiness of society	1.0	0.0095	of the workers he tells	1.0	0.0095	necessary for his existence not as	1	0.0095
1986				and refinement	1.0	0.0095	to die thus	1.0	0.0095	unhappiness of society concerning	1.0	0.0095	the workers he tells us	1.0	0.0095	for his existence not as a	1	0.0095
1987				refinement of	1.0	0.0095	die thus in	1.0	0.0095	of society concerning the	1.0	0.0095	workers he tells us that	1.0	0.0095	his existence not as a human	1	0.0095
1988				it impoverishes	1.0	0.0095	thus in a	1.0	0.0095	society concerning the relationship	1.0	0.0095	he tells us that originally	1.0	0.0095	existence not as a human being	1	0.0095
1989				impoverishes the	1.0	0.0095	in a declining	1.0	0.0095	concerning the relationship between	1.0	0.0095	tells us that originally and	1.0	0.0095	not as a human being but	1	0.0095
1990				and reduces	1.0	0.0095	a declining state	1.0	0.0095	the relationship between worker	1.0	0.0095	us that originally and in	1.0	0.0095	as a human being but as	1	0.0095
1991				reduces him	1.0	0.0095	declining state of	1.0	0.0095	relationship between worker and	1.0	0.0095	that originally and in theory	1.0	0.0095	a human being but as a	1	0.0095
1992				machine whilst	1.0	0.0095	of society increasing	1.0	0.0095	between worker and capitalist	1.0	0.0095	originally and in theory the	1.0	0.0095	human being but as a worker	1	0.0095
1993				labour brings	1.0	0.0095	society increasing misery	1.0	0.0095	worker and capitalist we	1.0	0.0095	and in theory the whole	1.0	0.0095	being but as a worker and	1	0.0095
1994				brings about	1.0	0.0095	increasing misery of	1.0	0.0095	and capitalist we should	1.0	0.0095	in theory the whole product	1.0	0.0095	but as a worker and for	1	0.0095
1995				increasing prosperity	1.0	0.0095	misery of the	1.0	0.0095	capitalist we should add	1.0	0.0095	theory the whole product of	1.0	0.0095	as a worker and for the	1	0.0095
1996				prosperity of	1.0	0.0095	worker in an	1.0	0.0095	we should add that	1.0	0.0095	the whole product of labour	1.0	0.0095	a worker and for the propagation	1	0.0095
1997				it renders	1.0	0.0095	in an advancing	1.0	0.0095	should add that the	1.0	0.0095	whole product of labour belongs	1.0	0.0095	worker and for the propagation not	1	0.0095
1998				worker ever	1.0	0.0095	an advancing state	1.0	0.0095	add that the capitalist	1.0	0.0095	product of labour belongs to	1.0	0.0095	and for the propagation not of	1	0.0095
1999				capitalist leads	1.0	0.0095	advancing state misery	1.0	0.0095	that the capitalist is	1.0	0.0095	of labour belongs to the	1.0	0.0095	for the propagation not of humanity	1	0.0095
2000				leads him	1.0	0.0095	state misery with	1.0	0.0095	the capitalist is more	1.0	0.0095	labour belongs to the worker	1.0	0.0095	the propagation not of humanity but	1	0.0095
2001				into competition	1.0	0.0095	misery with complications	1.0	0.0095	capitalist is more than	1.0	0.0095	belongs to the worker but	1.0	0.0095	propagation not of humanity but of	1	0.0095
2002				a new	1.0	0.0095	with complications and	1.0	0.0095	is more than compensated	1.0	0.0095	to the worker but at	1.0	0.0095	not of humanity but of the	1	0.0095
2003				new intensity	1.0	0.0095	complications and in	1.0	0.0095	more than compensated for	1.0	0.0095	the worker but at the	1.0	0.0095	of humanity but of the slave	1	0.0095
2004				intensity and	1.0	0.0095	in a fully	1.0	0.0095	than compensated for rising	1.0	0.0095	worker but at the same	1.0	0.0095	humanity but of the slave class	1	0.0095
2005				and drives	1.0	0.0095	a fully developed	1.0	0.0095	compensated for rising wages	1.0	0.0095	he tells us that in	1.0	0.0095	but of the slave class of	1	0.0095
2006				drives him	1.0	0.0095	fully developed state	1.0	0.0095	for rising wages by	1.0	0.0095	tells us that in actual	1.0	0.0095	of the slave class of workers	1	0.0095
2007				the headlong	1.0	0.0095	developed state of	1.0	0.0095	rising wages by the	1.0	0.0095	us that in actual fact	1.0	0.0095	the slave class of workers the	1	0.0095
2008				headlong rush	1.0	0.0095	of society static	1.0	0.0095	wages by the reduction	1.0	0.0095	that in actual fact what	1.0	0.0095	slave class of workers the political	1	0.0095
2009				rush of	1.0	0.0095	society static misery	1.0	0.0095	of labour time and	1.0	0.0095	in actual fact what the	1.0	0.0095	class of workers the political economist	1	0.0095
2010				of overproduction	1.0	0.0095	static misery since	1.0	0.0095	labour time and that	1.0	0.0095	actual fact what the worker	1.0	0.0095	of workers the political economist tells	1	0.0095
2011				overproduction with	1.0	0.0095	misery since however	1.0	0.0095	time and that rising	1.0	0.0095	fact what the worker gets	1.0	0.0095	workers the political economist tells us	1	0.0095
2012				its subsequent	1.0	0.0095	since however according	1.0	0.0095	and that rising wages	1.0	0.0095	what the worker gets is	1.0	0.0095	the political economist tells us that	1	0.0095
2013				subsequent corresponding	1.0	0.0095	however according to	1.0	0.0095	that rising wages and	1.0	0.0095	the worker gets is the	1.0	0.0095	political economist tells us that everything	1	0.0095
2014				corresponding slump	1.0	0.0095	to smith a	1.0	0.0095	rising wages and rising	1.0	0.0095	worker gets is the smallest	1.0	0.0095	economist tells us that everything is	1	0.0095
2015				slump whilst	1.0	0.0095	smith a society	1.0	0.0095	wages and rising interest	1.0	0.0095	gets is the smallest and	1.0	0.0095	tells us that everything is bought	1	0.0095
2016				economists never	1.0	0.0095	a society is	1.0	0.0095	and rising interest on	1.0	0.0095	is the smallest and utterly	1.0	0.0095	us that everything is bought with	1	0.0095
2017				never stands	1.0	0.0095	society is not	1.0	0.0095	rising interest on capital	1.0	0.0095	the smallest and utterly indispensable	1.0	0.0095	that everything is bought with labour	1	0.0095
2018				society society	1.0	0.0095	is not happy	1.0	0.0095	interest on capital operate	1.0	0.0095	smallest and utterly indispensable part	1.0	0.0095	everything is bought with labour and	1	0.0095
2019				society always	1.0	0.0095	not happy of	1.0	0.0095	on capital operate on	1.0	0.0095	and utterly indispensable part of	1.0	0.0095	is bought with labour and that	1	0.0095
2020				always and	1.0	0.0095	happy of which	1.0	0.0095	capital operate on the	1.0	0.0095	utterly indispensable part of the	1.0	0.0095	bought with labour and that capital	1	0.0095
2021				necessarily stands	1.0	0.0095	which the greater	1.0	0.0095	operate on the price	1.0	0.0095	indispensable part of the product	1.0	0.0095	with labour and that capital is	1	0.0095
2022				economists the	1.0	0.0095	greater part suffers	1.0	0.0095	on the price of	1.0	0.0095	part of the product as	1.0	0.0095	labour and that capital is nothing	1	0.0095
2023				is never	1.0	0.0095	part suffers yet	1.0	0.0095	the price of commodities	1.0	0.0095	of the product as much	1.0	0.0095	and that capital is nothing but	1	0.0095
2024				never opposed	1.0	0.0095	suffers yet even	1.0	0.0095	price of commodities like	1.0	0.0095	the product as much only	1.0	0.0095	that capital is nothing but accumulated	1	0.0095
2025				society 1	1.0	0.0095	yet even the	1.0	0.0095	of commodities like simple	1.0	0.0095	product as much only as	1.0	0.0095	capital is nothing but accumulated labour	1	0.0095
2026				1 because	1.0	0.0095	even the wealthiest	1.0	0.0095	commodities like simple and	1.0	0.0095	as much only as is	1.0	0.0095	is nothing but accumulated labour but	1	0.0095
2027				the rising	1.0	0.0095	the wealthiest state	1.0	0.0095	like simple and compound	1.0	0.0095	much only as is necessary	1.0	0.0095	nothing but accumulated labour but at	1	0.0095
2028				compensated by	1.0	0.0095	wealthiest state of	1.0	0.0095	simple and compound interest	1.0	0.0095	only as is necessary for	1.0	0.0095	but accumulated labour but at the	1	0.0095
2029				time together	1.0	0.0095	of society leads	1.0	0.0095	and compound interest respectively	1.0	0.0095	as is necessary for his	1.0	0.0095	accumulated labour but at the same	1	0.0095
2030				together with	1.0	0.0095	society leads to	1.0	0.0095	compound interest respectively let	1.0	0.0095	is necessary for his existence	1.0	0.0095	labour but at the same time	1	0.0095
2031				other consequences	1.0	0.0095	to this suffering	1.0	0.0095	interest respectively let us	1.0	0.0095	necessary for his existence not	1.0	0.0095	time he tells us that the	1	0.0095
2032				consequences set	1.0	0.0095	this suffering of	1.0	0.0095	respectively let us put	1.0	0.0095	for his existence not as	1.0	0.0095	he tells us that the worker	1	0.0095
2033				set forth	1.0	0.0095	suffering of the	1.0	0.0095	let us put ourselves	1.0	0.0095	his existence not as a	1.0	0.0095	tells us that the worker far	1	0.0095
2034				forth above	1.0	0.0095	of the majority	1.0	0.0095	us put ourselves now	1.0	0.0095	existence not as a human	1.0	0.0095	us that the worker far from	1	0.0095
2035				to society	1.0	0.0095	the majority and	1.0	0.0095	put ourselves now wholly	1.0	0.0095	not as a human being	1.0	0.0095	that the worker far from being	1	0.0095
2036				society the	1.0	0.0095	majority and since	1.0	0.0095	ourselves now wholly at	1.0	0.0095	a human being but as	1.0	0.0095	the worker far from being able	1	0.0095
2037				whole gross	1.0	0.0095	and since the	1.0	0.0095	now wholly at the	1.0	0.0095	human being but as a	1.0	0.0095	worker far from being able to	1	0.0095
2038				gross product	1.0	0.0095	since the economic	1.0	0.0095	wholly at the standpoint	1.0	0.0095	being but as a worker	1.0	0.0095	far from being able to buy	1	0.0095
2039				the private	1.0	0.0095	economic system 7	1.0	0.0095	at the standpoint of	1.0	0.0095	but as a worker and	1.0	0.0095	from being able to buy everything	1	0.0095
2040				private individual	1.0	0.0095	system 7 and	1.0	0.0095	standpoint of the political	1.0	0.0095	as a worker and for	1.0	0.0095	being able to buy everything must	1	0.0095
2041				individual has	1.0	0.0095	7 and in	1.0	0.0095	of the political economist	1.0	0.0095	a worker and for the	1.0	0.0095	able to buy everything must sell	1	0.0095
2042				product any	1.0	0.0095	and in general	1.0	0.0095	the political economist and	1.0	0.0095	worker and for the propagation	1.0	0.0095	to buy everything must sell himself	1	0.0095
2043				any significance	1.0	0.0095	in general a	1.0	0.0095	political economist and follow	1.0	0.0095	and for the propagation not	1.0	0.0095	buy everything must sell himself and	1	0.0095
2044				significance but	1.0	0.0095	general a society	1.0	0.0095	economist and follow him	1.0	0.0095	for the propagation not of	1.0	0.0095	everything must sell himself and his	1	0.0095
