id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
3998				made more	1.0	0.0063	original act for	1.0	0.0063	this case for there	1.0	0.0063	undertaking between the public and	1.0	0.0063	to know how to distinguish them	1	0.0063
3999				more dependent	1.0	0.0063	act for instance	1.0	0.0063	case for there is	1.0	0.0063	between the public and the	1.0	0.0063	know how to distinguish them when	1	0.0063
4000				dependent and	1.0	0.0063	for instance to	1.0	0.0063	there is a great	1.0	0.0063	the public and the individuals	1.0	0.0063	how to distinguish them when they	1	0.0063
4001				forces at	1.0	0.0063	instance to alienate	1.0	0.0063	is a great difference	1.0	0.0063	public and the individuals and	1.0	0.0063	to distinguish them when they are	1	0.0063
4002				their command	1.0	0.0063	to alienate any	1.0	0.0063	great difference between incurring	1.0	0.0063	and the individuals and that	1.0	0.0063	distinguish them when they are being	1	0.0063
4003				command used	1.0	0.0063	alienate any part	1.0	0.0063	difference between incurring an	1.0	0.0063	the individuals and that each	1.0	0.0063	them when they are being used	1	0.0063
4004				used to	1.0	0.0063	any part of	1.0	0.0063	between incurring an obligation	1.0	0.0063	individuals and that each individual	1.0	0.0063	when they are being used with	1	0.0063
4005				to guarantee	1.0	0.0063	part of itself	1.0	0.0063	incurring an obligation to	1.0	0.0063	and that each individual in	1.0	0.0063	they are being used with precision	1	0.0063
4006				guarantee their	1.0	0.0063	or to submit	1.0	0.0063	an obligation to yourself	1.0	0.0063	that each individual in making	1.0	0.0063	are being used with precision chapter	1	0.0063
4007				fidelity the	1.0	0.0063	submit to another	1.0	0.0063	obligation to yourself and	1.0	0.0063	each individual in making a	1.0	0.0063	being used with precision chapter vii	1	0.0063
4008				not seem	1.0	0.0063	to another sovereign	1.0	0.0063	to yourself and incurring	1.0	0.0063	individual in making a contract	1.0	0.0063	used with precision chapter vii the	1	0.0063
4009				been felt	1.0	0.0063	another sovereign violation	1.0	0.0063	yourself and incurring one	1.0	0.0063	in making a contract as	1.0	0.0063	with precision chapter vii the sovereign	1	0.0063
4010				felt by	1.0	0.0063	sovereign violation of	1.0	0.0063	and incurring one to	1.0	0.0063	making a contract as we	1.0	0.0063	precision chapter vii the sovereign this	1	0.0063
4011				by ancient	1.0	0.0063	which it exists	1.0	0.0063	incurring one to a	1.0	0.0063	a contract as we may	1.0	0.0063	chapter vii the sovereign this formula	1	0.0063
4012				ancient monarchs	1.0	0.0063	it exists would	1.0	0.0063	one to a whole	1.0	0.0063	contract as we may say	1.0	0.0063	vii the sovereign this formula shows	1	0.0063
4013				who called	1.0	0.0063	exists would be	1.0	0.0063	to a whole of	1.0	0.0063	as we may say with	1.0	0.0063	the sovereign this formula shows us	1	0.0063
4014				called themselves	1.0	0.0063	would be self	1.0	0.0063	a whole of which	1.0	0.0063	we may say with himself	1.0	0.0063	sovereign this formula shows us that	1	0.0063
4015				themselves king	1.0	0.0063	be self annihilation	1.0	0.0063	whole of which you	1.0	0.0063	may say with himself is	1.0	0.0063	this formula shows us that the	1	0.0063
4016				the persians	1.0	0.0063	self annihilation and	1.0	0.0063	of which you form	1.0	0.0063	say with himself is bound	1.0	0.0063	formula shows us that the act	1	0.0063
4017				persians scythians	1.0	0.0063	annihilation and that	1.0	0.0063	which you form a	1.0	0.0063	with himself is bound in	1.0	0.0063	shows us that the act of	1	0.0063
4018				scythians or	1.0	0.0063	is itself nothing	1.0	0.0063	you form a part	1.0	0.0063	himself is bound in a	1.0	0.0063	us that the act of association	1	0.0063
4019				or macedonians	1.0	0.0063	itself nothing can	1.0	0.0063	form a part attention	1.0	0.0063	is bound in a double	1.0	0.0063	that the act of association comprises	1	0.0063
4020				macedonians and	1.0	0.0063	nothing can create	1.0	0.0063	a part attention must	1.0	0.0063	bound in a double capacity	1.0	0.0063	the act of association comprises a	1	0.0063
4021				and seemed	1.0	0.0063	can create nothing	1.0	0.0063	part attention must further	1.0	0.0063	in a double capacity as	1.0	0.0063	act of association comprises a mutual	1	0.0063
4022				seemed to	1.0	0.0063	create nothing as	1.0	0.0063	attention must further be	1.0	0.0063	a double capacity as a	1.0	0.0063	of association comprises a mutual undertaking	1	0.0063
4023				regard themselves	1.0	0.0063	nothing as soon	1.0	0.0063	must further be called	1.0	0.0063	double capacity as a member	1.0	0.0063	association comprises a mutual undertaking between	1	0.0063
4024				as rulers	1.0	0.0063	as this multitude	1.0	0.0063	further be called to	1.0	0.0063	capacity as a member of	1.0	0.0063	comprises a mutual undertaking between the	1	0.0063
4025				men than	1.0	0.0063	this multitude is	1.0	0.0063	be called to the	1.0	0.0063	member of the sovereign he	1.0	0.0063	a mutual undertaking between the public	1	0.0063
4026				as masters	1.0	0.0063	multitude is so	1.0	0.0063	called to the fact	1.0	0.0063	of the sovereign he is	1.0	0.0063	mutual undertaking between the public and	1	0.0063
4027				masters of	1.0	0.0063	is so united	1.0	0.0063	to the fact that	1.0	0.0063	the sovereign he is bound	1.0	0.0063	undertaking between the public and the	1	0.0063
4028				a country	1.0	0.0063	so united in	1.0	0.0063	the fact that public	1.0	0.0063	sovereign he is bound to	1.0	0.0063	between the public and the individuals	1	0.0063
4029				country those	1.0	0.0063	united in one	1.0	0.0063	fact that public deliberation	1.0	0.0063	he is bound to the	1.0	0.0063	the public and the individuals and	1	0.0063
4030				present day	1.0	0.0063	in one body	1.0	0.0063	that public deliberation while	1.0	0.0063	is bound to the individuals	1.0	0.0063	public and the individuals and that	1	0.0063
4031				day more	1.0	0.0063	one body it	1.0	0.0063	public deliberation while competent	1.0	0.0063	bound to the individuals and	1.0	0.0063	and the individuals and that each	1	0.0063
4032				more cleverly	1.0	0.0063	body it is	1.0	0.0063	deliberation while competent to	1.0	0.0063	to the individuals and as	1.0	0.0063	the individuals and that each individual	1	0.0063
4033				cleverly call	1.0	0.0063	impossible to offend	1.0	0.0063	while competent to bind	1.0	0.0063	the individuals and as a	1.0	0.0063	individuals and that each individual in	1	0.0063
4034				call themselves	1.0	0.0063	offend against one	1.0	0.0063	competent to bind all	1.0	0.0063	individuals and as a member	1.0	0.0063	and that each individual in making	1	0.0063
4035				themselves kings	1.0	0.0063	against one of	1.0	0.0063	to bind all the	1.0	0.0063	and as a member of	1.0	0.0063	that each individual in making a	1	0.0063
4036				france spain	1.0	0.0063	the members without	1.0	0.0063	bind all the subjects	1.0	0.0063	member of the state to	1.0	0.0063	each individual in making a contract	1	0.0063
4037				spain england	1.0	0.0063	members without attacking	1.0	0.0063	all the subjects to	1.0	0.0063	of the state to the	1.0	0.0063	individual in making a contract as	1	0.0063
4038				england etc	1.0	0.0063	without attacking the	1.0	0.0063	to the sovereign because	1.0	0.0063	the state to the sovereign	1.0	0.0063	in making a contract as we	1	0.0063
4039				etc thus	1.0	0.0063	attacking the body	1.0	0.0063	the sovereign because of	1.0	0.0063	state to the sovereign but	1.0	0.0063	making a contract as we may	1	0.0063
4040				thus holding	1.0	0.0063	body and still	1.0	0.0063	sovereign because of the	1.0	0.0063	to the sovereign but the	1.0	0.0063	a contract as we may say	1	0.0063
4041				land they	1.0	0.0063	still more to	1.0	0.0063	because of the two	1.0	0.0063	the sovereign but the maxim	1.0	0.0063	contract as we may say with	1	0.0063
4042				are quite	1.0	0.0063	more to offend	1.0	0.0063	of the two different	1.0	0.0063	sovereign but the maxim of	1.0	0.0063	as we may say with himself	1	0.0063
4043				quite confident	1.0	0.0063	offend against the	1.0	0.0063	the two different capacities	1.0	0.0063	but the maxim of civil	1.0	0.0063	we may say with himself is	1	0.0063
4044				confident of	1.0	0.0063	against the body	1.0	0.0063	two different capacities in	1.0	0.0063	the maxim of civil right	1.0	0.0063	may say with himself is bound	1	0.0063
4045				of holding	1.0	0.0063	the body without	1.0	0.0063	different capacities in which	1.0	0.0063	maxim of civil right that	1.0	0.0063	say with himself is bound in	1	0.0063
4046				the peculiar	1.0	0.0063	body without the	1.0	0.0063	capacities in which each	1.0	0.0063	of civil right that no	1.0	0.0063	with himself is bound in a	1	0.0063
4047				peculiar fact	1.0	0.0063	without the members	1.0	0.0063	each of them may	1.0	0.0063	civil right that no one	1.0	0.0063	himself is bound in a double	1	0.0063
4048				fact about	1.0	0.0063	the members resenting	1.0	0.0063	of them may be	1.0	0.0063	right that no one is	1.0	0.0063	is bound in a double capacity	1	0.0063
4049				this alienation	1.0	0.0063	members resenting it	1.0	0.0063	them may be regarded	1.0	0.0063	that no one is bound	1.0	0.0063	bound in a double capacity as	1	0.0063
4050				alienation is	1.0	0.0063	resenting it duty	1.0	0.0063	may be regarded cannot	1.0	0.0063	no one is bound by	1.0	0.0063	in a double capacity as a	1	0.0063
4051				in taking	1.0	0.0063	it duty and	1.0	0.0063	be regarded cannot for	1.0	0.0063	one is bound by undertakings	1.0	0.0063	a double capacity as a member	1	0.0063
4052				taking over	1.0	0.0063	duty and interest	1.0	0.0063	regarded cannot for the	1.0	0.0063	is bound by undertakings made	1.0	0.0063	double capacity as a member of	1	0.0063
4053				individuals the	1.0	0.0063	and interest therefore	1.0	0.0063	cannot for the opposite	1.0	0.0063	bound by undertakings made to	1.0	0.0063	capacity as a member of the	1	0.0063
4054				community so	1.0	0.0063	interest therefore equally	1.0	0.0063	for the opposite reason	1.0	0.0063	by undertakings made to himself	1.0	0.0063	as a member of the sovereign	1	0.0063
4055				from despoiling	1.0	0.0063	therefore equally oblige	1.0	0.0063	the opposite reason bind	1.0	0.0063	undertakings made to himself does	1.0	0.0063	a member of the sovereign he	1	0.0063
4056				despoiling them	1.0	0.0063	equally oblige the	1.0	0.0063	opposite reason bind the	1.0	0.0063	made to himself does not	1.0	0.0063	member of the sovereign he is	1	0.0063
4057				only assures	1.0	0.0063	oblige the two	1.0	0.0063	reason bind the sovereign	1.0	0.0063	to himself does not apply	1.0	0.0063	of the sovereign he is bound	1	0.0063
4058				assures them	1.0	0.0063	the two contracting	1.0	0.0063	bind the sovereign to	1.0	0.0063	himself does not apply in	1.0	0.0063	the sovereign he is bound to	1	0.0063
4059				them legitimate	1.0	0.0063	two contracting parties	1.0	0.0063	the sovereign to itself	1.0	0.0063	does not apply in this	1.0	0.0063	sovereign he is bound to the	1	0.0063
4060				legitimate possession	1.0	0.0063	contracting parties to	1.0	0.0063	sovereign to itself and	1.0	0.0063	not apply in this case	1.0	0.0063	he is bound to the individuals	1	0.0063
4061				possession and	1.0	0.0063	parties to give	1.0	0.0063	to itself and 17	1.0	0.0063	apply in this case for	1.0	0.0063	is bound to the individuals and	1	0.0063
4062				changes usurpation	1.0	0.0063	to give each	1.0	0.0063	itself and 17 that	1.0	0.0063	in this case for there	1.0	0.0063	bound to the individuals and as	1	0.0063
4063				usurpation into	1.0	0.0063	give each other	1.0	0.0063	and 17 that it	1.0	0.0063	this case for there is	1.0	0.0063	to the individuals and as a	1	0.0063
4064				a true	1.0	0.0063	each other help	1.0	0.0063	17 that it is	1.0	0.0063	case for there is a	1.0	0.0063	the individuals and as a member	1	0.0063
4065				true right	1.0	0.0063	other help and	1.0	0.0063	that it is consequently	1.0	0.0063	for there is a great	1.0	0.0063	individuals and as a member of	1	0.0063
4066				and enjoyment	1.0	0.0063	help and the	1.0	0.0063	it is consequently against	1.0	0.0063	there is a great difference	1.0	0.0063	and as a member of the	1	0.0063
4067				enjoyment into	1.0	0.0063	the same men	1.0	0.0063	is consequently against the	1.0	0.0063	is a great difference between	1.0	0.0063	as a member of the state	1	0.0063
4068				into proprietorship	1.0	0.0063	same men should	1.0	0.0063	consequently against the nature	1.0	0.0063	a great difference between incurring	1.0	0.0063	a member of the state to	1	0.0063
4069				proprietorship thus	1.0	0.0063	men should seek	1.0	0.0063	against the nature of	1.0	0.0063	great difference between incurring an	1.0	0.0063	member of the state to the	1	0.0063
4070				possessors being	1.0	0.0063	should seek to	1.0	0.0063	nature of the body	1.0	0.0063	difference between incurring an obligation	1.0	0.0063	of the state to the sovereign	1	0.0063
4071				being regarded	1.0	0.0063	seek to combine	1.0	0.0063	the body politic for	1.0	0.0063	between incurring an obligation to	1.0	0.0063	the state to the sovereign but	1	0.0063
4072				as depositaries	1.0	0.0063	to combine in	1.0	0.0063	body politic for the	1.0	0.0063	incurring an obligation to yourself	1.0	0.0063	state to the sovereign but the	1	0.0063
4073				depositaries of	1.0	0.0063	combine in their	1.0	0.0063	politic for the sovereign	1.0	0.0063	an obligation to yourself and	1.0	0.0063	to the sovereign but the maxim	1	0.0063
4074				rights respected	1.0	0.0063	in their double	1.0	0.0063	for the sovereign to	1.0	0.0063	obligation to yourself and incurring	1.0	0.0063	the sovereign but the maxim of	1	0.0063
4075				and maintained	1.0	0.0063	their double capacity	1.0	0.0063	the sovereign to impose	1.0	0.0063	to yourself and incurring one	1.0	0.0063	sovereign but the maxim of civil	1	0.0063
4076				maintained against	1.0	0.0063	double capacity all	1.0	0.0063	sovereign to impose on	1.0	0.0063	yourself and incurring one to	1.0	0.0063	but the maxim of civil right	1	0.0063
4077				against foreign	1.0	0.0063	capacity all the	1.0	0.0063	to impose on itself	1.0	0.0063	and incurring one to a	1.0	0.0063	the maxim of civil right that	1	0.0063
4078				foreign aggression	1.0	0.0063	all the advantages	1.0	0.0063	impose on itself a	1.0	0.0063	incurring one to a whole	1.0	0.0063	maxim of civil right that no	1	0.0063
4079				aggression by	1.0	0.0063	the advantages dependent	1.0	0.0063	on itself a law	1.0	0.0063	one to a whole of	1.0	0.0063	of civil right that no one	1	0.0063
4080				its forces	1.0	0.0063	advantages dependent upon	1.0	0.0063	itself a law which	1.0	0.0063	to a whole of which	1.0	0.0063	civil right that no one is	1	0.0063
4081				forces have	1.0	0.0063	dependent upon that	1.0	0.0063	a law which it	1.0	0.0063	a whole of which you	1.0	0.0063	right that no one is bound	1	0.0063
4082				a cession	1.0	0.0063	upon that capacity	1.0	0.0063	law which it cannot	1.0	0.0063	whole of which you form	1.0	0.0063	that no one is bound by	1	0.0063
4083				cession which	1.0	0.0063	that capacity again	1.0	0.0063	which it cannot infringe	1.0	0.0063	of which you form a	1.0	0.0063	no one is bound by undertakings	1	0.0063
